seed,model,phase2_accuracy,repeat_error_rate,transfer_accuracy_on_switched_mechanisms,reflection_steps_per_error,long_term_trajectory_value,final_H_self,final_transfer_memory,final_world_model_skill,final_ethical_reliability
13849,no_reflection,0.5803846153846154,0.4176923076923077,0.5815899581589958,0.0,0.13161538461538344,0.6,0.2,0.95,0.95
13849,fixed_reflection_x6,0.5776923076923077,0.4207692307692308,0.58125,6.0,0.1149884615384663,0.1,0.95,0.95,0.95
13849,adaptive_reflection,0.5715384615384616,0.4330769230769231,0.5979591836734693,5.231040564373898,0.08260384615384939,0.1,0.95,0.95,0.95
13849,brute_rumination_x8,0.5815384615384616,0.43173076923076925,0.5612903225806452,8.0,0.09365000000000238,0.95,0.2,0.8017644688972407,0.9104362402907028
13850,no_reflection,0.5584615384615385,0.4323076923076923,0.5342789598108747,0.0,0.12080769230769092,0.6,0.2,0.95,0.95
13850,fixed_reflection_x6,0.58,0.4201923076923077,0.6004016064257028,6.0,0.11515096153846557,0.1,0.95,0.95,0.95
13850,adaptive_reflection,0.5703846153846154,0.4351923076923077,0.5511482254697286,5.339183852566915,0.07145769230769555,0.1,0.95,0.95,0.95
13850,brute_rumination_x8,0.5446153846153846,0.45134615384615384,0.6048565121412803,8.0,0.06264230769231087,0.95,0.2,0.8632208384007193,0.9485365258760139
13851,no_reflection,0.5611538461538461,0.42846153846153845,0.5771812080536913,0.0,0.11365384615384576,0.6,0.2,0.95,0.95
13851,fixed_reflection_x6,0.5757692307692308,0.42865384615384616,0.6068376068376068,6.0,0.09429326923077361,0.1,0.95,0.95,0.95
13851,adaptive_reflection,0.571923076923077,0.4263461538461538,0.5777310924369747,5.313927451858486,0.11091057692307717,0.1,0.95,0.95,0.95
13851,brute_rumination_x8,0.5538461538461539,0.43403846153846154,0.5671641791044776,8.0,0.0904500000000073,0.95,0.2,0.6939242572444452,0.890787885261379
13852,no_reflection,0.58,0.42653846153846153,0.5795724465558195,0.0,0.1320769230769221,0.6,0.2,0.95,0.95
13852,fixed_reflection_x6,0.5676923076923077,0.42865384615384616,0.584,6.0,0.10952403846154361,0.1,0.95,0.95,0.95
13852,adaptive_reflection,0.57,0.42846153846153845,0.5735930735930735,5.277629233511586,0.11261394230769312,0.1,0.95,0.95,0.95
13852,brute_rumination_x8,0.5503846153846154,0.43403846153846154,0.55,8.0,0.09383461538462089,0.95,0.2,0.8849896714615202,0.8430496013139963
13853,no_reflection,0.5707692307692308,0.4305769230769231,0.5517970401691332,0.0,0.1013846153846157,0.6,0.2,0.95,0.95
13853,fixed_reflection_x6,0.5734615384615385,0.42423076923076924,0.5688888888888889,6.0,0.13220576923077246,0.1,0.95,0.95,0.95
13853,adaptive_reflection,0.5634615384615385,0.43153846153846154,0.5960698689956332,5.285840707964602,0.11879519230769414,0.1,0.95,0.95,0.95
13853,brute_rumination_x8,0.551923076923077,0.44846153846153847,0.5543710021321961,8.0,0.06812307692307955,0.95,0.2,0.9300963090436232,0.8002337828046773
13854,no_reflection,0.5503846153846154,0.43826923076923074,0.5272331154684096,0.0,0.10130769230769383,0.6,0.2,0.95,0.95
13854,fixed_reflection_x6,0.5788461538461539,0.4282692307692308,0.5835140997830802,6.0,0.10864519230769726,0.1,0.95,0.95,0.95
13854,adaptive_reflection,0.5896153846153847,0.4148076923076923,0.5876777251184834,5.249424758398527,0.14340048076923073,0.1,0.95,0.95,0.95
13854,brute_rumination_x8,0.5323076923076923,0.4494230769230769,0.5266666666666666,8.0,0.06460384615385203,0.95,0.2,0.9185114166854081,0.9115036602777041
13855,no_reflection,0.5976923076923077,0.4090384615384615,0.6236559139784946,0.0,0.15676923076922766,0.6,0.2,0.95,0.95
13855,fixed_reflection_x6,0.5742307692307692,0.4257692307692308,0.6012658227848101,6.0,0.10145192307692814,0.1,0.95,0.95,0.95
13855,adaptive_reflection,0.5561538461538461,0.43288461538461537,0.5589519650655022,5.242170269078077,0.09040192307692778,0.1,0.95,0.95,0.95
13855,brute_rumination_x8,0.5611538461538461,0.43923076923076926,0.5812356979405034,8.0,0.10842307692308194,0.95,0.2,0.9414609695820163,0.8989486401229594
13856,no_reflection,0.5723076923076923,0.42230769230769233,0.5626373626373626,0.0,0.1193846153846152,0.6,0.2,0.95,0.95
13856,fixed_reflection_x6,0.5842307692307692,0.4296153846153846,0.6054852320675106,6.0,0.1085480769230816,0.1,0.95,0.95,0.95
13856,adaptive_reflection,0.5746153846153846,0.42903846153846154,0.5684210526315789,5.342234089897642,0.09757500000000402,0.1,0.95,0.95,0.95
13856,brute_rumination_x8,0.57,0.44134615384615383,0.5824847250509165,8.0,0.0753807692307713,0.95,0.2,0.913381300479688,0.9156807194773358
13857,no_reflection,0.5819230769230769,0.4305769230769231,0.5645833333333333,0.0,0.10773076923076932,0.6,0.2,0.95,0.95
13857,fixed_reflection_x6,0.5788461538461539,0.4296153846153846,0.5670103092783505,6.0,0.12758653846154233,0.1,0.95,0.95,0.95
13857,adaptive_reflection,0.5811538461538461,0.4157692307692308,0.5904365904365905,5.357208448117539,0.12115961538461535,0.1,0.95,0.95,0.95
13857,brute_rumination_x8,0.5642307692307692,0.4307692307692308,0.5689655172413793,8.0,0.09505384615384967,0.95,0.2,0.9493130803419672,0.8389383716084287
13858,no_reflection,0.5753846153846154,0.42596153846153845,0.5783664459161147,0.0,0.14619230769230626,0.6,0.2,0.95,0.95
13858,fixed_reflection_x6,0.556923076923077,0.43653846153846154,0.5876068376068376,6.0,0.10194423076923717,0.1,0.95,0.95,0.95
13858,adaptive_reflection,0.5673076923076923,0.42923076923076925,0.5891181988742964,5.31049822064057,0.10926057692307806,0.1,0.95,0.95,0.95
13858,brute_rumination_x8,0.5615384615384615,0.4423076923076923,0.5307855626326964,8.0,0.06763076923077029,0.95,0.2,0.8612171500701133,0.9289734333083735
13859,no_reflection,0.5811538461538461,0.42346153846153844,0.5808383233532934,0.0,0.11992307692307681,0.6,0.2,0.95,0.95
13859,fixed_reflection_x6,0.588076923076923,0.42423076923076924,0.5877192982456141,6.0,0.12289807692308022,0.1,0.95,0.95,0.95
13859,adaptive_reflection,0.5757692307692308,0.41865384615384615,0.5714285714285714,5.315093479252166,0.1411269230769216,0.1,0.95,0.95,0.95
13859,brute_rumination_x8,0.5315384615384615,0.45076923076923076,0.5241779497098646,8.0,0.052230769230767915,0.95,0.2,0.8871642945001256,0.9233118558927644
13860,no_reflection,0.5857692307692308,0.42538461538461536,0.553941908713693,0.0,0.12138461538461465,0.6,0.2,0.95,0.95
13860,fixed_reflection_x6,0.5938461538461538,0.41346153846153844,0.6004140786749482,6.0,0.12409807692308054,0.1,0.95,0.95,0.95
13860,adaptive_reflection,0.5792307692307692,0.42903846153846154,0.6209150326797386,5.376947040498442,0.1047298076923098,0.1,0.95,0.95,0.95
13860,brute_rumination_x8,0.5380769230769231,0.4428846153846154,0.5537757437070938,8.0,0.0716961538461614,0.95,0.2,0.9002668128978464,0.912778342811205
13861,no_reflection,0.5553846153846154,0.43576923076923074,0.5548523206751055,0.0,0.08646153846154014,0.6,0.2,0.95,0.95
13861,fixed_reflection_x6,0.5734615384615385,0.41807692307692307,0.5481927710843374,6.0,0.1130673076923112,0.1,0.95,0.95,0.95
13861,adaptive_reflection,0.5684615384615385,0.4369230769230769,0.5478615071283096,5.3098776223776225,0.08708221153846535,0.1,0.95,0.95,0.95
13861,brute_rumination_x8,0.5723076923076923,0.4294230769230769,0.5594713656387665,8.0,0.10235000000000412,0.95,0.2,0.8467456887217266,0.7960017710061802
13862,no_reflection,0.5853846153846154,0.4225,0.5677966101694916,0.0,0.1268076923076922,0.6,0.2,0.95,0.95
13862,fixed_reflection_x6,0.5784615384615385,0.4203846153846154,0.5606060606060606,6.0,0.12003269230769656,0.1,0.95,0.95,0.95
13862,adaptive_reflection,0.5723076923076923,0.4207692307692308,0.5130434782608696,5.3584392014519056,0.12328365384615361,0.1,0.95,0.95,0.95
13862,brute_rumination_x8,0.57,0.4411538461538462,0.5576923076923077,8.0,0.06034615384615508,0.95,0.2,0.872528324247742,0.9336269524770432
13863,no_reflection,0.5765384615384616,0.4263461538461538,0.5541922290388548,0.0,0.0941923076923092,0.6,0.2,0.95,0.95
13863,fixed_reflection_x6,0.5588461538461539,0.43153846153846154,0.5753715498938429,6.0,0.1150576923076977,0.1,0.95,0.95,0.95
13863,adaptive_reflection,0.5773076923076923,0.42096153846153844,0.5483146067415731,5.384580498866213,0.12771490384615428,0.1,0.95,0.95,0.95
13863,brute_rumination_x8,0.5538461538461539,0.4417307692307692,0.5641025641025641,8.0,0.07668076923077351,0.95,0.2,0.9235585065717253,0.9494082223346803
13864,no_reflection,0.5757692307692308,0.43038461538461537,0.5990566037735849,0.0,0.09523076923077069,0.6,0.2,0.95,0.95
13864,fixed_reflection_x6,0.5765384615384616,0.42615384615384616,0.5955056179775281,6.0,0.12179230769231317,0.1,0.95,0.95,0.95
13864,adaptive_reflection,0.5657692307692308,0.42730769230769233,0.5299334811529933,5.311885612153708,0.11628461538461685,0.1,0.95,0.95,0.95
13864,brute_rumination_x8,0.5811538461538461,0.4288461538461538,0.563169164882227,8.0,0.10209230769231149,0.95,0.2,0.9170339381131158,0.8048923388168013
13865,no_reflection,0.5773076923076923,0.42057692307692307,0.5481171548117155,0.0,0.13930769230769027,0.6,0.2,0.95,0.95
13865,fixed_reflection_x6,0.583076923076923,0.42230769230769233,0.545045045045045,6.0,0.11723461538461913,0.1,0.95,0.95,0.95
13865,adaptive_reflection,0.57,0.4230769230769231,0.5745140388768899,5.286552346570397,0.11340624999999913,0.1,0.95,0.95,0.95
13865,brute_rumination_x8,0.5573076923076923,0.4498076923076923,0.5638766519823789,8.0,0.05659615384615469,0.95,0.2,0.9039449945752985,0.921039273654141
13866,no_reflection,0.5734615384615385,0.4219230769230769,0.5538461538461539,0.0,0.13076923076922883,0.6,0.2,0.95,0.95
13866,fixed_reflection_x6,0.5819230769230769,0.4178846153846154,0.6045548654244306,6.0,0.13991634615384882,0.1,0.95,0.95,0.95
13866,adaptive_reflection,0.5734615384615385,0.42173076923076924,0.5540540540540541,5.231326392032594,0.11398269230769223,0.1,0.95,0.95,0.95
13866,brute_rumination_x8,0.55,0.4486538461538462,0.5518763796909493,8.0,0.054388461538464314,0.95,0.2,0.95,0.7639555852194078
13867,no_reflection,0.5623076923076923,0.4355769230769231,0.5749440715883669,0.0,0.0976538461538476,0.6,0.2,0.95,0.95
13867,fixed_reflection_x6,0.5726923076923077,0.42673076923076925,0.5553359683794467,6.0,0.099206730769237,0.1,0.95,0.95,0.95
13867,adaptive_reflection,0.5734615384615385,0.41596153846153844,0.572938689217759,5.381826525929325,0.13405432692307429,0.1,0.95,0.95,0.95
13867,brute_rumination_x8,0.5426923076923077,0.4519230769230769,0.556237218813906,8.0,0.04047692307692226,0.95,0.2,0.9480024648056263,0.944395608222491
13868,no_reflection,0.5861538461538461,0.4246153846153846,0.5739644970414202,0.0,0.12300000000000051,0.6,0.2,0.95,0.95
13868,fixed_reflection_x6,0.5942307692307692,0.40923076923076923,0.5815450643776824,6.0,0.13389230769231114,0.1,0.95,0.95,0.95
13868,adaptive_reflection,0.5476923076923077,0.4351923076923077,0.5555555555555556,5.2650285212812635,0.08126971153846693,0.1,0.95,0.95,0.95
13868,brute_rumination_x8,0.5396153846153846,0.4492307692307692,0.5474137931034483,8.0,0.061415384615385406,0.95,0.2,0.929499483983611,0.8988505282103588
13869,no_reflection,0.5661538461538461,0.42153846153846153,0.5899280575539568,0.0,0.11803846153846072,0.6,0.2,0.95,0.95
13869,fixed_reflection_x6,0.5665384615384615,0.42423076923076924,0.548936170212766,6.0,0.1250134615384651,0.1,0.95,0.95,0.95
13869,adaptive_reflection,0.5688461538461539,0.42,0.573170731707317,5.418181818181818,0.12357692307692186,0.1,0.95,0.95,0.95
13869,brute_rumination_x8,0.5526923076923077,0.44846153846153847,0.5851063829787234,8.0,0.06981538461538696,0.95,0.2,0.8993046186242737,0.7941923024390881
13870,no_reflection,0.5738461538461539,0.4326923076923077,0.5732758620689655,0.0,0.08530769230769379,0.6,0.2,0.95,0.95
13870,fixed_reflection_x6,0.5426923076923077,0.4326923076923077,0.5692963752665245,6.0,0.09019423076923777,0.1,0.95,0.95,0.95
13870,adaptive_reflection,0.5765384615384616,0.4175,0.5882352941176471,5.276177411979881,0.13091394230768968,0.1,0.95,0.95,0.95
13870,brute_rumination_x8,0.5515384615384615,0.43576923076923074,0.5324384787472036,8.0,0.07810769230769467,0.95,0.2,0.7936099489767952,0.9194822846991125
13871,no_reflection,0.5688461538461539,0.4276923076923077,0.5635593220338984,0.0,0.10934615384615295,0.6,0.2,0.95,0.95
13871,fixed_reflection_x6,0.5476923076923077,0.45019230769230767,0.5263157894736842,6.0,0.07116250000000471,0.1,0.95,0.95,0.95
13871,adaptive_reflection,0.5734615384615385,0.42903846153846154,0.5870020964360587,5.259012016021362,0.1052802884615392,0.1,0.95,0.95,0.95
13871,brute_rumination_x8,0.5503846153846154,0.43423076923076925,0.5645833333333333,8.0,0.09321538461539054,0.95,0.2,0.9101635118847975,0.9413834113248374
13872,no_reflection,0.5688461538461539,0.4232692307692308,0.5638297872340425,0.0,0.13999999999999813,0.6,0.2,0.95,0.95
13872,fixed_reflection_x6,0.58,0.4203846153846154,0.6280623608017817,6.0,0.11834038461538844,0.1,0.95,0.95,0.95
13872,adaptive_reflection,0.5807692307692308,0.4201923076923077,0.606425702811245,5.265333939118582,0.12227451923076728,0.1,0.95,0.95,0.95
13872,brute_rumination_x8,0.5653846153846154,0.4332692307692308,0.576271186440678,8.0,0.07515769230769352,0.95,0.2,0.9387123087215401,0.9086549103039736
13873,no_reflection,0.5665384615384615,0.4307692307692308,0.5398773006134969,0.0,0.10246153846154016,0.6,0.2,0.95,0.95
13873,fixed_reflection_x6,0.5896153846153847,0.41634615384615387,0.5762004175365344,6.0,0.14147788461538816,0.1,0.95,0.95,0.95
13873,adaptive_reflection,0.5634615384615385,0.42365384615384616,0.534446764091858,5.310049571879225,0.11448894230769038,0.1,0.95,0.95,0.95
13873,brute_rumination_x8,0.5553846153846154,0.43884615384615383,0.5550847457627118,8.0,0.08427692307692754,0.95,0.2,0.7623184325557275,0.9135009465524401
13874,no_reflection,0.5734615384615385,0.4296153846153846,0.5714285714285714,0.0,0.11250000000000027,0.6,0.2,0.95,0.95
13874,fixed_reflection_x6,0.5707692307692308,0.42596153846153845,0.5742793791574279,6.0,0.10083365384615875,0.1,0.95,0.95,0.95
13874,adaptive_reflection,0.5626923076923077,0.4403846153846154,0.5557692307692308,5.315264527320035,0.08949182692308151,0.1,0.95,0.95,0.95
13874,brute_rumination_x8,0.5542307692307692,0.45211538461538464,0.5610766045548654,8.0,0.05635769230769345,0.95,0.2,0.7996208991796577,0.8868604436848812
13875,no_reflection,0.5696153846153846,0.4338461538461538,0.5550561797752809,0.0,0.11419230769230812,0.6,0.2,0.95,0.95
13875,fixed_reflection_x6,0.5661538461538461,0.4276923076923077,0.5605095541401274,6.0,0.10753846153846734,0.1,0.95,0.95,0.95
13875,adaptive_reflection,0.546923076923077,0.4376923076923077,0.5498981670061099,5.321553228621291,0.09305913461538985,0.1,0.95,0.95,0.95
13875,brute_rumination_x8,0.5542307692307692,0.44596153846153846,0.5704989154013015,8.0,0.07490384615384804,0.95,0.2,0.8713832246876045,0.8916409925789982
13876,no_reflection,0.5634615384615385,0.42923076923076925,0.5363247863247863,0.0,0.12599999999999856,0.6,0.2,0.95,0.95
13876,fixed_reflection_x6,0.5696153846153846,0.42538461538461536,0.5638506876227898,6.0,0.10607307692308268,0.1,0.95,0.95,0.95
13876,adaptive_reflection,0.5846153846153846,0.40884615384615386,0.5974842767295597,5.295985060690943,0.14981538461538102,0.1,0.95,0.95,0.95
13876,brute_rumination_x8,0.5688461538461539,0.4319230769230769,0.5973154362416108,8.0,0.09303076923077386,0.95,0.2,0.95,0.872984282018088
13877,no_reflection,0.5676923076923077,0.4294230769230769,0.5811764705882353,0.0,0.08900000000000154,0.6,0.2,0.95,0.95
13877,fixed_reflection_x6,0.5788461538461539,0.425,0.6050955414012739,6.0,0.10350192307692746,0.1,0.95,0.95,0.95
13877,adaptive_reflection,0.585,0.4194230769230769,0.5732217573221757,5.289940828402367,0.10991250000000083,0.1,0.95,0.95,0.95
13877,brute_rumination_x8,0.5696153846153846,0.44769230769230767,0.5673289183222958,8.0,0.0638307692307705,0.95,0.2,0.813442365480731,0.9131187921589803
13878,no_reflection,0.5723076923076923,0.43346153846153845,0.5548098434004475,0.0,0.106115384615385,0.6,0.2,0.95,0.95
13878,fixed_reflection_x6,0.5596153846153846,0.4190384615384615,0.570264765784114,6.0,0.13874519230769541,0.1,0.95,0.95,0.95
13878,adaptive_reflection,0.5815384615384616,0.4251923076923077,0.5697940503432495,5.264930399640773,0.13413221153846133,0.1,0.95,0.95,0.95
13878,brute_rumination_x8,0.551923076923077,0.45211538461538464,0.5555555555555556,8.0,0.04451153846153844,0.95,0.2,0.8786766895269275,0.8004667691308749
13879,no_reflection,0.5973076923076923,0.41134615384615386,0.6085106382978723,0.0,0.14049999999999943,0.6,0.2,0.95,0.95
13879,fixed_reflection_x6,0.5603846153846154,0.4319230769230769,0.5708061002178649,6.0,0.09605192307692982,0.1,0.95,0.95,0.95
13879,adaptive_reflection,0.5723076923076923,0.42615384615384616,0.5680345572354212,5.310483870967742,0.11533990384615533,0.1,0.95,0.95,0.95
13879,brute_rumination_x8,0.5492307692307692,0.4430769230769231,0.5460526315789473,8.0,0.08673076923077494,0.95,0.2,0.8848217006213819,0.6851810494649806
13880,no_reflection,0.5773076923076923,0.4301923076923077,0.5664621676891616,0.0,0.11107692307692339,0.6,0.2,0.95,0.95
13880,fixed_reflection_x6,0.5703846153846154,0.42865384615384616,0.5698924731182796,6.0,0.11460096153846548,0.1,0.95,0.95,0.95
13880,adaptive_reflection,0.5592307692307692,0.4313461538461538,0.5431034482758621,5.318725099601593,0.09695432692308156,0.1,0.95,0.95,0.95
13880,brute_rumination_x8,0.5476923076923077,0.445,0.5337837837837838,8.0,0.06149999999999975,0.95,0.2,0.9055836394870829,0.8960899575297038
13881,no_reflection,0.566923076923077,0.42173076923076924,0.5655737704918032,0.0,0.13688461538461322,0.6,0.2,0.95,0.95
13881,fixed_reflection_x6,0.5834615384615385,0.415,0.5862785862785863,6.0,0.12422884615385024,0.1,0.95,0.95,0.95
13881,adaptive_reflection,0.5534615384615384,0.4376923076923077,0.5607064017660044,5.37347294938918,0.06634807692308031,0.1,0.95,0.95,0.95
13881,brute_rumination_x8,0.5523076923076923,0.4417307692307692,0.532293986636971,8.0,0.0809115384615424,0.95,0.2,0.8818577788062276,0.6893098613603954
13882,no_reflection,0.5773076923076923,0.42615384615384616,0.5950413223140496,0.0,0.12823076923076931,0.6,0.2,0.95,0.95
13882,fixed_reflection_x6,0.571923076923077,0.4244230769230769,0.5720524017467249,6.0,0.12651057692308035,0.1,0.95,0.95,0.95
13882,adaptive_reflection,0.5692307692307692,0.41615384615384615,0.5865580448065173,5.293577981651376,0.13437499999999764,0.1,0.95,0.95,0.95
13882,brute_rumination_x8,0.5584615384615385,0.43846153846153846,0.5404255319148936,8.0,0.07536153846154187,0.95,0.2,0.8562680234931442,0.8272874193774283
13883,no_reflection,0.5803846153846154,0.4178846153846154,0.6059322033898306,0.0,0.14030769230769186,0.6,0.2,0.95,0.95
13883,fixed_reflection_x6,0.5515384615384615,0.4380769230769231,0.5263157894736842,6.0,0.105459615384621,0.1,0.95,0.95,0.95
13883,adaptive_reflection,0.5453846153846154,0.43826923076923074,0.533195020746888,5.3581699346405225,0.07593413461538963,0.1,0.95,0.95,0.95
13883,brute_rumination_x8,0.5776923076923077,0.43615384615384617,0.5835051546391753,8.0,0.08279230769230836,0.95,0.2,0.7662269601421698,0.8053307659229949
13884,no_reflection,0.5588461538461539,0.4401923076923077,0.5396825396825397,0.0,0.10700000000000098,0.6,0.2,0.95,0.95
13884,fixed_reflection_x6,0.5515384615384615,0.4330769230769231,0.5260869565217391,6.0,0.10884230769231336,0.1,0.95,0.95,0.95
13884,adaptive_reflection,0.5753846153846154,0.4232692307692308,0.5822510822510822,5.272891294542174,0.10941826923077251,0.1,0.95,0.95,0.95
13884,brute_rumination_x8,0.5434615384615384,0.44153846153846155,0.5283018867924528,8.0,0.07306923076923622,0.95,0.2,0.874050886608238,0.8784776020625079
13885,no_reflection,0.575,0.42173076923076924,0.5864197530864198,0.0,0.1385769230769215,0.6,0.2,0.95,0.95
13885,fixed_reflection_x6,0.5773076923076923,0.4173076923076923,0.6013071895424836,6.0,0.12527115384615709,0.1,0.95,0.95,0.95
13885,adaptive_reflection,0.566923076923077,0.43423076923076925,0.5986696230598669,5.33509234828496,0.08259038461538841,0.1,0.95,0.95,0.95
13885,brute_rumination_x8,0.5380769230769231,0.45615384615384613,0.5363825363825364,8.0,0.04462307692307579,0.95,0.2,0.9363152152562166,0.8953028668906171
13886,no_reflection,0.5715384615384616,0.4313461538461538,0.6110019646365422,0.0,0.09215384615384803,0.6,0.2,0.95,0.95
13886,fixed_reflection_x6,0.571923076923077,0.4182692307692308,0.5553047404063205,6.0,0.13571826923077215,0.1,0.95,0.95,0.95
13886,adaptive_reflection,0.573076923076923,0.42115384615384616,0.5610278372591007,5.318676337262013,0.12251298076923073,0.1,0.95,0.95,0.95
13886,brute_rumination_x8,0.5538461538461539,0.44096153846153846,0.5296610169491526,8.0,0.09227307692308165,0.95,0.2,0.9264180502353059,0.7812375196608442
13887,no_reflection,0.5665384615384615,0.42923076923076925,0.5520833333333334,0.0,0.09934615384615562,0.6,0.2,0.95,0.95
13887,fixed_reflection_x6,0.5634615384615385,0.42903846153846154,0.5897435897435898,6.0,0.11801826923077358,0.1,0.95,0.95,0.95
13887,adaptive_reflection,0.5603846153846154,0.4226923076923077,0.5612244897959183,5.365853658536586,0.12428846153846028,0.1,0.95,0.95,0.95
13887,brute_rumination_x8,0.568076923076923,0.44403846153846155,0.549636803874092,8.0,0.07559615384615581,0.95,0.2,0.95,0.8495902806309313
13888,no_reflection,0.5946153846153847,0.4244230769230769,0.609375,0.0,0.13715384615384477,0.6,0.2,0.95,0.95
13888,fixed_reflection_x6,0.5684615384615385,0.4307692307692308,0.5664488017429193,6.0,0.11160769230769588,0.1,0.95,0.95,0.95
13888,adaptive_reflection,0.5426923076923077,0.4403846153846154,0.5390946502057613,5.275368603642671,0.07768990384615877,0.1,0.95,0.95,0.95
13888,brute_rumination_x8,0.5442307692307692,0.4469230769230769,0.535031847133758,8.0,0.06376923076923144,0.95,0.2,0.6881689312320618,0.8039246099539115
13889,no_reflection,0.5615384615384615,0.4326923076923077,0.5634095634095634,0.0,0.09715384615384717,0.6,0.2,0.95,0.95
13889,fixed_reflection_x6,0.5753846153846154,0.4251923076923077,0.5209713024282561,6.0,0.11684519230769605,0.1,0.95,0.95,0.95
13889,adaptive_reflection,0.5969230769230769,0.4171153846153846,0.6127049180327869,5.308466819221968,0.13380817307692344,0.1,0.95,0.95,0.95
13889,brute_rumination_x8,0.5561538461538461,0.43884615384615383,0.5397590361445783,8.0,0.07962307692308006,0.95,0.2,0.8966181355245244,0.9439379623146695
13890,no_reflection,0.5907692307692308,0.4176923076923077,0.5986394557823129,0.0,0.14219230769230728,0.6,0.2,0.95,0.95
13890,fixed_reflection_x6,0.5584615384615385,0.4369230769230769,0.5421940928270043,6.0,0.09266923076923723,0.1,0.95,0.95,0.95
13890,adaptive_reflection,0.5784615384615385,0.4276923076923077,0.5672268907563025,5.3098214285714285,0.09643557692308055,0.1,0.95,0.95,0.95
13890,brute_rumination_x8,0.5592307692307692,0.4373076923076923,0.5772532188841202,8.0,0.0714615384615405,0.95,0.2,0.8354821348669079,0.8784717042236574
13891,no_reflection,0.5753846153846154,0.415,0.538135593220339,0.0,0.1355769230769223,0.6,0.2,0.95,0.95
13891,fixed_reflection_x6,0.5665384615384615,0.42134615384615387,0.592901878914405,6.0,0.1266721153846198,0.1,0.95,0.95,0.95
13891,adaptive_reflection,0.5857692307692308,0.41884615384615387,0.5852017937219731,5.282133090246126,0.11812067307692282,0.1,0.95,0.95,0.95
13891,brute_rumination_x8,0.5588461538461539,0.4411538461538462,0.5904977375565611,8.0,0.07346153846154103,0.95,0.2,0.9442168384443524,0.7156429639571158
13892,no_reflection,0.5930769230769231,0.4173076923076923,0.5925155925155925,0.0,0.1374999999999995,0.6,0.2,0.95,0.95
13892,fixed_reflection_x6,0.5784615384615385,0.4276923076923077,0.5744234800838575,6.0,0.11261538461538886,0.1,0.95,0.95,0.95
13892,adaptive_reflection,0.57,0.4332692307692308,0.6,5.337593653591891,0.08186971153846458,0.1,0.95,0.95,0.95
13892,brute_rumination_x8,0.5588461538461539,0.4428846153846154,0.5374732334047109,8.0,0.06958076923077257,0.95,0.2,0.9406113118529729,0.942481981787944
13893,no_reflection,0.5673076923076923,0.42903846153846154,0.5585215605749486,0.0,0.11180769230769329,0.6,0.2,0.95,0.95
13893,fixed_reflection_x6,0.5703846153846154,0.4221153846153846,0.566079295154185,6.0,0.13731442307692637,0.1,0.95,0.95,0.95
13893,adaptive_reflection,0.5911538461538461,0.41673076923076924,0.5738758029978587,5.335318369216674,0.131208173076921,0.1,0.95,0.95,0.95
13893,brute_rumination_x8,0.563076923076923,0.4380769230769231,0.5582959641255605,8.0,0.08421538461538779,0.95,0.2,0.9347633005321321,0.8606649315096355
13894,no_reflection,0.5753846153846154,0.4146153846153846,0.5599128540305011,0.0,0.13511538461538244,0.6,0.2,0.95,0.95
13894,fixed_reflection_x6,0.5707692307692308,0.4344230769230769,0.5657370517928287,6.0,0.07997596153846599,0.1,0.95,0.95,0.95
13894,adaptive_reflection,0.5753846153846154,0.4244230769230769,0.5907079646017699,5.373819163292848,0.12337211538461848,0.1,0.95,0.95,0.95
13894,brute_rumination_x8,0.5526923076923077,0.4369230769230769,0.5382932166301969,8.0,0.08793076923077463,0.95,0.2,0.9126829063453777,0.7709447237157377
13895,no_reflection,0.5826923076923077,0.4207692307692308,0.5664621676891616,0.0,0.11923076923076804,0.6,0.2,0.95,0.95
13895,fixed_reflection_x6,0.558076923076923,0.4271153846153846,0.6088888888888889,6.0,0.09500865384616063,0.1,0.95,0.95,0.95
13895,adaptive_reflection,0.563076923076923,0.43673076923076926,0.5613305613305614,5.265850459116747,0.0742100961538496,0.1,0.95,0.95,0.95
13895,brute_rumination_x8,0.5611538461538461,0.43884615384615383,0.5613682092555332,8.0,0.07623846153846402,0.95,0.2,0.9324436948090349,0.95
13896,no_reflection,0.5734615384615385,0.42538461538461536,0.5551102204408818,0.0,0.11123076923076898,0.6,0.2,0.95,0.95
13896,fixed_reflection_x6,0.5753846153846154,0.42115384615384616,0.5555555555555556,6.0,0.09936730769231435,0.1,0.95,0.95,0.95
13896,adaptive_reflection,0.578076923076923,0.4219230769230769,0.5508130081300813,5.278733031674208,0.12092980769231067,0.1,0.95,0.95,0.95
13896,brute_rumination_x8,0.5538461538461539,0.43615384615384617,0.5408805031446541,8.0,0.07813846153846724,0.95,0.2,0.95,0.8921921423095618
13897,no_reflection,0.5715384615384616,0.42673076923076925,0.5752577319587628,0.0,0.12511538461538316,0.6,0.2,0.95,0.95
13897,fixed_reflection_x6,0.5942307692307692,0.4196153846153846,0.5653153153153153,6.0,0.138582692307696,0.1,0.95,0.95,0.95
13897,adaptive_reflection,0.5653846153846154,0.4373076923076923,0.5581896551724138,5.314410480349345,0.0934567307692348,0.1,0.95,0.95,0.95
13897,brute_rumination_x8,0.5642307692307692,0.43346153846153845,0.5392781316348195,8.0,0.11092307692308152,0.95,0.2,0.9304245078447512,0.9031835215771121
13898,no_reflection,0.5765384615384616,0.42365384615384616,0.5677570093457944,0.0,0.10238461538461592,0.6,0.2,0.95,0.95
