seed,model,final_ethical_signal_quality,phase_crossing_index,irreversible_recall_final_phase,false_alarm_rate_final_phase,irreversible_core_violation_rate_final_phase,net_vigilance_value_final_phase,developmental_maturity_final,final_TF,final_I,final_A,final_H
15852,interaction_development,0.9140125351469449,2,0.0,0.0,0.0,0.5371018802720418,0.9212515886541157,0.95,0.95,0.95,0.1649936453835369
15852,feedback_development,0.9143564898209977,2,1.0,0.0,0.0,0.9871534734731497,0.9228671291043533,0.95,0.95,0.95,0.15853148358258612
15853,static_quality,0.58,99,0.0,0.25,1.0,0.23700000000000002,0.34,0.24,0.34,0.4,0.62
15853,linear_development,0.9076030796140939,2,0.0,0.0,0.0,0.5361404619421141,0.9228644752716522,0.95,0.95,0.95,0.15854209891339086
15853,interaction_development,0.9138917315255326,2,0.0,0.0,0.0,0.5370837597288299,0.9206911071707986,0.95,0.95,0.95,0.16723557131680503
15853,feedback_development,0.9134945769739432,1,1.0,0.0,0.0,0.9870241865460916,0.9191349602412251,0.95,0.95,0.95,0.17346015903509923
15854,static_quality,0.58,99,1.0,0.0,1.0,0.737,0.34,0.24,0.34,0.4,0.62
15854,linear_development,0.9028253939628021,2,1.0,0.0,0.0,0.9854238090944204,0.9114890332447669,0.95,0.95,0.95,0.20404386702093197
15854,interaction_development,0.9137861254682396,2,0.0,0.0,0.0,0.537067918820236,0.9202040364027402,0.95,0.95,0.95,0.169183854389039
15854,feedback_development,0.9135152894889444,2,0.0,0.0,0.0,0.5370272934233417,0.9189670838083988,0.95,0.95,0.95,0.17413166476640443
15855,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15855,linear_development,0.9076668905887643,2,0.0,0.0,0.0,0.5361500335883147,0.9230164061637245,0.95,0.95,0.95,0.15793437534510146
15855,interaction_development,0.9140239403946131,2,0.0,0.0,0.0,0.5371035910591919,0.9213046887317717,0.95,0.95,0.95,0.16478124507291259
15855,feedback_development,0.9150421550084471,1,0.0,0.25,0.0,0.4872563232512671,0.926177913137902,0.95,0.95,0.95,0.14528834744839147
15856,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15856,linear_development,0.9046640804124038,2,0.0,0.0,0.0,0.5356996120618606,0.9158668581247709,0.95,0.95,0.95,0.1865325675009164
15856,interaction_development,0.9142352352453503,2,1.0,0.0,0.5,0.8871352852868025,0.9222942346182658,0.95,0.95,0.95,0.16082306152693646
15856,feedback_development,0.9149410536160312,1,0.0,0.0,0.0,0.5372411580424047,0.9256819641984834,0.95,0.95,0.95,0.14727214320606605
15857,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15857,linear_development,0.9047832131175979,2,0.0,0.0,0.0,0.5357174819676397,0.9161505074228521,0.95,0.95,0.95,0.18539797030859126
15857,interaction_development,0.9130184000126333,2,0.0,0.25,0.0,0.486952760001895,0.9167421294926461,0.95,0.95,0.95,0.18303148202941505
15857,feedback_development,0.9153087326362508,2,1.0,0.0,0.0,0.9872963098954377,0.9274988798023868,0.95,0.95,0.95,0.14000448079045255
15858,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15858,linear_development,0.9070729300310152,2,0.0,0.0,0.0,0.5360609395046523,0.9216022143595601,0.95,0.95,0.95,0.16359114256175922
15858,interaction_development,0.9132391233824204,2,1.0,0.0,0.0,0.9869858685073631,0.917992151672343,0.95,0.95,0.95,0.17803139331062764
15858,feedback_development,0.9149060685267596,2,0.0,0.0,0.0,0.537235910279014,0.9255109831719188,0.95,0.95,0.95,0.1479560673123241
15859,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15859,linear_development,0.9104294882969344,2,0.0,0.25,0.0,0.4865644232445402,0.9295940197546058,0.95,0.95,0.95,0.13162392098157658
15859,interaction_development,0.9139404592410785,2,0.0,0.25,0.0,0.4870910688861618,0.9209167567384926,0.95,0.95,0.95,0.16633297304602943
15859,feedback_development,0.9136063177023801,1,1.0,0.0,0.0,0.9870409476553571,0.9193808854305006,0.95,0.95,0.95,0.17247645827799762
15860,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15860,linear_development,0.9076561023563103,2,1.0,0.0,0.0,0.9861484153534467,0.9232277755766014,0.95,0.95,0.95,0.15708889769359405
15860,interaction_development,0.9135905479841113,2,1.0,0.0,0.0,0.9870385821976168,0.919568204331715,0.95,0.95,0.95,0.17172718267313972
15860,feedback_development,0.9146096605269958,1,0.0,0.0,0.0,0.5371914490790494,0.9240753277047891,0.95,0.95,0.95,0.15369868918084367
15861,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15861,linear_development,0.9063050109747992,2,1.0,0.25,1.0,0.73594575164622,0.919773835654284,0.95,0.95,0.95,0.17090465738286342
15861,interaction_development,0.9137972426850864,2,0.0,0.0,1.0,0.33706958640276297,0.9202551840690634,0.95,0.95,0.95,0.1689792637237463
15861,feedback_development,0.9128664387952203,1,0.0,0.0,0.0,0.5369299658192831,0.9160728582197211,0.95,0.95,0.95,0.1857085671211156
15862,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15862,linear_development,0.908191184361432,2,1.0,0.0,1.0,0.7862286776542148,0.9242647246700763,0.95,0.95,0.95,0.15294110131969457
15862,interaction_development,0.9149194176154227,2,1.0,0.25,0.0,0.9372379126423135,0.9257977279593996,0.95,0.95,0.95,0.1468090881624014
15862,feedback_development,0.9132914677090183,1,0.0,0.25,0.0,0.4869937201563528,0.9179578488731022,0.95,0.95,0.95,0.17816860450759084
15863,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15863,linear_development,0.9088744557658974,2,0.0,0.0,0.0,0.5363311683648846,0.9258915613473748,0.95,0.95,0.95,0.14643375461050062
15863,interaction_development,0.915392302409417,2,0.0,0.0,0.0,0.5373088453614125,0.9279170130760482,0.95,0.95,0.95,0.13833194769580673
15863,feedback_development,0.9139525302044624,1,0.0,0.0,0.0,0.5370928795306694,0.9209727445317484,0.95,0.95,0.95,0.16610902187300633
15864,static_quality,0.58,99,1.0,0.0,0.0,0.937,0.34,0.24,0.34,0.4,0.62
15864,linear_development,0.9085315760102626,2,0.0,0.0,0.0,0.5362797364015394,0.9250751809768158,0.95,0.95,0.95,0.14969927609273598
15864,interaction_development,0.9142717109307836,2,1.0,0.0,0.0,0.9871407566396176,0.9227063864723822,0.95,0.95,0.95,0.1591744541104707
15864,feedback_development,0.9135676839273845,1,0.0,0.0,0.0,0.5370351525891077,0.9192050233795903,0.95,0.95,0.95,0.17317990648163836
15865,static_quality,0.58,99,0.0,0.25,1.0,0.23700000000000002,0.34,0.24,0.34,0.4,0.62
15865,linear_development,0.9071713082767332,2,1.0,0.0,0.0,0.98607569624151,0.9218364482779364,0.95,0.95,0.95,0.1626542068882541
15865,interaction_development,0.9150781348161824,2,0.0,0.0,0.0,0.5372617202224274,0.9263550741148869,0.95,0.95,0.95,0.14457970354045205
15865,feedback_development,0.9146575036787736,1,0.0,0.0,0.0,0.5371986255518161,0.9243055005996462,0.95,0.95,0.95,0.15277799760141478
15866,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15866,linear_development,0.9070267697613894,2,0.0,0.0,0.0,0.5360540154642084,0.9214923089556891,0.95,0.95,0.95,0.16403076417724316
15866,interaction_development,0.9122641559294187,2,0.0,0.0,0.0,0.5368396233894128,0.9134699241926574,0.95,0.95,0.95,0.19612030322937007
15866,feedback_development,0.9156277061847404,1,1.0,0.0,0.5,0.8873441559277111,0.9284555308003767,0.95,0.95,0.95,0.13617787679849305
15867,static_quality,0.58,99,1.0,0.0,0.0,0.937,0.34,0.24,0.34,0.4,0.62
15867,linear_development,0.9045035736074052,2,0.0,0.25,0.0,0.4856755360411108,0.9154846990652505,0.95,0.95,0.95,0.18806120373899776
15867,interaction_development,0.9142818774693318,2,0.0,0.0,0.0,0.5371422816203998,0.9225141688096049,0.95,0.95,0.95,0.15994332476158002
15867,feedback_development,0.9142872955719932,1,0.0,0.0,0.0,0.537143094335799,0.9225397524179481,0.95,0.95,0.95,0.15984099032820745
15868,static_quality,0.58,99,0.0,0.0,1.0,0.28700000000000003,0.34,0.24,0.34,0.4,0.62
15868,linear_development,0.9075126279026962,2,0.0,0.0,0.0,0.5361268941854045,0.9226491140540387,0.95,0.95,0.95,0.15940354378384466
15868,interaction_development,0.9146948456952212,2,0.0,0.0,0.0,0.5372042268542832,0.9244855661148466,0.95,0.95,0.95,0.15205773554061358
15868,feedback_development,0.9131550678024143,1,0.0,0.0,0.0,0.5369732601703622,0.9173484688563749,0.95,0.95,0.95,0.18060612457450037
15869,static_quality,0.58,99,1.0,0.5,0.0,0.837,0.34,0.24,0.34,0.4,0.62
15869,linear_development,0.9070682801904506,2,1.0,0.0,0.0,0.9860602420285677,0.9215911433105968,0.95,0.95,0.95,0.16363542675761247
15869,interaction_development,0.9153151053094093,2,0.0,0.0,0.0,0.5372972657964115,0.927530696657095,0.95,0.95,0.95,0.13987721337161985
15869,feedback_development,0.9146847182933915,1,0.0,0.0,0.0,0.5372027077440087,0.9244366952481926,0.95,0.95,0.95,0.15225321900722896
15870,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15870,linear_development,0.909302182137051,2,0.0,0.25,0.0,0.4863953273205577,0.9269099574691693,0.95,0.95,0.95,0.14236017012332255
15870,interaction_development,0.9151686558770913,2,1.0,0.0,0.0,0.9872752983815638,0.926802342120084,0.95,0.95,0.95,0.1427906315196633
15870,feedback_development,0.9150417341853929,1,0.0,0.0,0.0,0.5372562601278089,0.9261758431142415,0.95,0.95,0.95,0.1452966275430334
15871,static_quality,0.58,99,1.0,0.25,0.0,0.887,0.34,0.24,0.34,0.4,0.62
15871,linear_development,0.9097807499565925,2,0.0,0.0,0.0,0.5364671124934889,0.9280494046585538,0.95,0.95,0.95,0.1378023813657844
15871,interaction_development,0.9124840882421543,2,0.0,0.0,0.0,0.5368726132363232,0.9144113717784437,0.95,0.95,0.95,0.192354512886225
15871,feedback_development,0.9143118854767391,1,0.0,0.0,0.0,0.5371467828215108,0.922655955676509,0.95,0.95,0.95,0.1593761772939637
15872,static_quality,0.58,99,1.0,0.5,0.0,0.837,0.34,0.24,0.34,0.4,0.62
15872,linear_development,0.9056723305185123,2,0.0,0.0,0.0,0.5358508495777768,0.9182674536155055,0.95,0.95,0.95,0.17693018553797735
15872,interaction_development,0.9125838605550829,2,0.0,0.0,0.0,0.5368875790832625,0.9148418652132173,0.95,0.95,0.95,0.1906325391471305
15872,feedback_development,0.9145689949419789,2,1.0,0.0,0.0,0.987185349241297,0.9241118711177646,0.95,0.95,0.95,0.15355251552894134
15873,static_quality,0.58,99,1.0,0.25,0.0,0.887,0.34,0.24,0.34,0.4,0.62
15873,linear_development,0.9069694249627713,2,0.0,0.0,0.0,0.5360454137444157,0.9213557737208843,0.95,0.95,0.95,0.16457690511646256
15873,interaction_development,0.9140151933745944,2,1.0,0.0,0.0,0.9871022790061892,0.9212639618689262,0.95,0.95,0.95,0.164944152524295
15873,feedback_development,0.9146598981076538,1,0.0,0.0,0.0,0.537198984716148,0.9243170357902133,0.95,0.95,0.95,0.1527318568391463
15874,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15874,linear_development,0.9062295661631128,2,0.0,0.0,0.0,0.5359344349244669,0.9195942051502685,0.95,0.95,0.95,0.17162317939892593
15874,interaction_development,0.9153822777391957,2,1.0,0.0,0.0,0.9873073416608794,0.9280745526646057,0.95,0.95,0.95,0.13770178934157673
15874,feedback_development,0.9141485073260698,2,0.0,0.0,0.0,0.5371222760989105,0.9218867274060549,0.95,0.95,0.95,0.16245309037577976
15875,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15875,linear_development,0.9085655010197413,2,0.0,0.0,0.0,0.5362848251529613,0.9251559548089079,0.95,0.95,0.95,0.149376180764368
15875,interaction_development,0.9130002840347129,2,0.0,0.0,0.0,0.536950042605207,0.9166620719610095,0.95,0.95,0.95,0.1833517121559617
15875,feedback_development,0.9143960366202443,1,1.0,0.0,0.5,0.8871594054930366,0.9230547790372148,0.95,0.95,0.95,0.15778088385114059
15876,static_quality,0.58,99,0.5,0.25,0.5,0.5619999999999999,0.34,0.24,0.34,0.4,0.62
15876,linear_development,0.9081851721215142,2,1.0,0.0,0.0,0.9862277758182272,0.9244799073542503,0.95,0.95,0.95,0.1520803705829982
15876,interaction_development,0.9150285381150614,2,1.0,0.0,0.0,0.9872542807172593,0.9261109560082885,0.95,0.95,0.95,0.14555617596684547
15876,feedback_development,0.9140357098555312,2,1.0,0.0,0.0,0.9871053564783298,0.9213595179617178,0.95,0.95,0.95,0.1645619281531285
15877,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15877,linear_development,0.9061148224068651,2,0.0,0.0,0.0,0.5359172233610298,0.9193210057306315,0.95,0.95,0.95,0.1727159770774739
15877,interaction_development,0.9134297730485983,2,1.0,0.0,1.0,0.7870144659572897,0.917961867534192,0.95,0.95,0.95,0.1781525298632318
15877,feedback_development,0.9136480409262258,2,0.0,0.25,0.0,0.48704720613893393,0.9195712069605474,0.95,0.95,0.95,0.17171517215781013
15878,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15878,linear_development,0.9084428209984513,2,0.0,0.0,0.0,0.5362664231497677,0.9248638595201223,0.95,0.95,0.95,0.15054456191951038
15878,interaction_development,0.9123162843132393,2,1.0,0.25,1.0,0.736847442646986,0.9136921393687844,0.95,0.95,0.95,0.19523144252486221
15878,feedback_development,0.9137944712758377,1,0.0,0.0,0.0,0.5370691706913757,0.9202424306962366,0.95,0.95,0.95,0.16903027721505334
15879,static_quality,0.58,99,0.0,0.0,1.0,0.28700000000000003,0.34,0.24,0.34,0.4,0.62
15879,linear_development,0.9040486055635626,2,0.0,0.0,0.0,0.5356072908345344,0.9144014418180063,0.95,0.95,0.95,0.19239423272797426
15879,interaction_development,0.9130192274500697,2,0.0,0.0,0.0,0.5369528841175104,0.9167457878345613,0.95,0.95,0.95,0.18301684866175472
15879,feedback_development,0.9161163431821691,2,0.0,0.0,0.0,0.5374174514773253,0.9316228633807718,0.95,0.95,0.95,0.12350854647691237
15880,static_quality,0.58,99,0.0,0.0,1.0,0.28700000000000003,0.34,0.24,0.34,0.4,0.62
15880,linear_development,0.9089990118642276,2,0.0,0.0,0.0,0.5363498517796341,0.9261881234862563,0.95,0.95,0.95,0.14524750605497402
15880,interaction_development,0.9132893158642061,2,0.0,0.5,0.0,0.43699339737963094,0.9179482022326428,0.95,0.95,0.95,0.1782071910694282
15880,feedback_development,0.9146918420321313,1,0.0,0.0,0.0,0.5372037763048197,0.9244710688248904,0.95,0.95,0.95,0.15211572470043816
15881,static_quality,0.58,99,1.0,0.25,0.0,0.887,0.34,0.24,0.34,0.4,0.62
15881,linear_development,0.9056014048882712,2,0.0,0.0,0.0,0.5358402107332407,0.9180985830673126,0.95,0.95,0.95,0.17760566773074926
15881,interaction_development,0.9147868406702526,2,0.0,0.0,0.0,0.5372180261005379,0.924930726665435,0.95,0.95,0.95,0.1502770933382599
15881,feedback_development,0.9123791944570642,1,0.0,0.0,0.0,0.5368568791685596,0.9139610800451876,0.95,0.95,0.95,0.19415567981924947
15882,static_quality,0.58,99,1.0,0.25,0.0,0.887,0.34,0.24,0.34,0.4,0.62
15882,linear_development,0.9071116663421975,2,0.0,0.0,0.0,0.5360667499513296,0.921694443671899,0.95,0.95,0.95,0.1632222253124034
15882,interaction_development,0.9142760661335123,2,0.0,0.0,0.0,0.5371414099200269,0.9224867365994402,0.95,0.95,0.95,0.16005305360223862
15882,feedback_development,0.9130803442110493,2,0.0,0.0,1.0,0.3369620516316574,0.9164028790778078,0.95,0.95,0.95,0.18438848368876865
15883,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15883,linear_development,0.9069855836496973,2,0.0,0.0,0.0,0.5360478375474547,0.9213942467849936,0.95,0.95,0.95,0.16442301286002506
15883,interaction_development,0.9153048503054175,2,1.0,0.0,0.0,0.9872957275458127,0.9276896249755262,0.95,0.95,0.95,0.13924150009789477
15883,feedback_development,0.9136721434897395,2,0.0,0.0,0.0,0.537050821523461,0.9196813394874173,0.95,0.95,0.95,0.1712746420503308
15884,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15884,linear_development,0.9043129510328074,2,0.0,0.0,0.0,0.5356469426549211,0.9150308357923985,0.95,0.95,0.95,0.18987665683040553
15884,interaction_development,0.9139230276392054,2,0.0,0.0,0.0,0.5370884541458808,0.9208359677301888,0.95,0.95,0.95,0.16665612907924435
15884,feedback_development,0.914836229010733,2,0.0,0.0,0.0,0.53722543435161,0.9251706328607071,0.95,0.95,0.95,0.14931746855717126
15885,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15885,linear_development,0.902807678369468,2,0.0,0.0,0.0,0.5354211517554202,0.9114468532606381,0.95,0.95,0.95,0.20421258695744696
15885,interaction_development,0.9142544696681962,2,1.0,0.0,0.0,0.9871381704502296,0.9223848654994891,0.95,0.95,0.95,0.16046053800204332
15885,feedback_development,0.9149222086171632,2,1.0,0.0,0.0,0.9872383312925745,0.9255898233571123,0.95,0.95,0.95,0.1476407065715504
15886,static_quality,0.58,99,1.0,0.0,0.0,0.937,0.34,0.24,0.34,0.4,0.62
15886,linear_development,0.910270468425967,2,0.0,0.0,1.0,0.33654057026389506,0.9292154010142075,0.95,0.95,0.95,0.1331383959431695
15886,interaction_development,0.9142723663736984,2,0.0,0.0,0.0,0.5371408549560548,0.9224692764285967,0.95,0.95,0.95,0.1601228942856129
15886,feedback_development,0.914026369978871,1,0.0,0.0,0.0,0.5371039554968307,0.9213160044118002,0.95,0.95,0.95,0.16473598235279885
15887,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15887,linear_development,0.907136315787787,2,0.0,0.0,0.0,0.5360704473681681,0.9217531328280644,0.95,0.95,0.95,0.1629874686877423
15887,interaction_development,0.9146678166355865,2,0.0,0.0,0.0,0.537200172495338,0.924355194018259,0.95,0.95,0.95,0.1525792239269637
15887,feedback_development,0.9153870597356065,2,1.0,0.0,0.0,0.9873080589603411,0.9278907248074383,0.95,0.95,0.95,0.13843710077024665
15888,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15888,linear_development,0.9052327650987549,2,1.0,0.0,0.0,0.9857849147648133,0.91722086928275,0.95,0.95,0.95,0.18111652286899962
15888,interaction_development,0.9161892967248841,2,0.0,0.25,0.0,0.48742839450873265,0.9320047706632603,0.95,0.95,0.95,0.12198091734695864
15888,feedback_development,0.9148764209308369,1,1.0,0.0,0.0,0.9872314631396256,0.925589144814061,0.95,0.95,0.95,0.14764342074375553
15889,static_quality,0.58,99,0.0,0.5,0.0,0.387,0.34,0.24,0.34,0.4,0.62
15889,linear_development,0.905583067430807,2,1.0,0.25,1.0,0.7358374601146211,0.9180549224543024,0.95,0.95,0.95,0.17778031018279
15889,interaction_development,0.9147232604322999,2,1.0,0.0,0.0,0.987208489064845,0.9248500904931414,0.95,0.95,0.95,0.15059963802743387
15889,feedback_development,0.9137370143795578,2,0.0,0.0,0.0,0.5370605521569337,0.9199784427699874,0.95,0.95,0.95,0.17008622892005013
15890,static_quality,0.58,99,1.0,0.25,0.0,0.887,0.34,0.24,0.34,0.4,0.62
15890,linear_development,0.9068168380987468,2,0.0,0.0,1.0,0.33602252571481206,0.9209924716636829,0.95,0.95,0.95,0.16603011334526796
15890,interaction_development,0.9136969623031742,2,0.0,0.25,0.0,0.4870545443454761,0.9197948891182502,0.95,0.95,0.95,0.17082044352699866
15890,feedback_development,0.914578918294939,2,0.0,0.0,0.0,0.5371868377442408,0.9239277400518189,0.95,0.95,0.95,0.1542890397927243
15891,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15891,linear_development,0.9071884595705514,2,0.0,0.0,0.0,0.5360782689355827,0.9218772846917891,0.95,0.95,0.95,0.1624908612328431
15891,interaction_development,0.914832148545697,2,0.0,0.0,0.0,0.5372248222818545,0.9251507874078501,0.95,0.95,0.95,0.14939685036859932
15891,feedback_development,0.9135043307049722,2,0.0,0.0,0.0,0.5370256496057458,0.9189173980124601,0.95,0.95,0.95,0.1743304079501595
15892,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15892,linear_development,0.9030459546381193,2,0.0,0.0,0.0,0.5354568931957179,0.9120141777098079,0.95,0.95,0.95,0.2019432891607683
15892,interaction_development,0.9137861289480282,2,0.0,0.0,0.0,0.5370679193422042,0.9202040524077727,0.95,0.95,0.95,0.16918379036890888
15892,feedback_development,0.9128914960015533,1,0.0,0.0,0.0,0.536933724400233,0.9161828618864363,0.95,0.95,0.95,0.1852685524542544
15893,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15893,linear_development,0.9067217956615826,2,0.0,0.0,0.0,0.5360082693492374,0.9207661801466254,0.95,0.95,0.95,0.16693527941349826
15893,interaction_development,0.9137900702476485,2,1.0,0.0,0.0,0.9870685105371474,0.9202221819939445,0.95,0.95,0.95,0.16911127202422185
15893,feedback_development,0.9130893461959855,2,0.0,0.0,0.0,0.5369634019293978,0.9170563625311838,0.95,0.95,0.95,0.1817745498752642
15894,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15894,linear_development,0.9052419752085203,2,1.0,0.0,0.0,0.9857862962812781,0.9172427981155249,0.95,0.95,0.95,0.18102880753789993
15894,interaction_development,0.9139701557173936,2,0.0,0.0,0.0,0.537095523357609,0.9210545593650189,0.95,0.95,0.95,0.1657817625399241
15894,feedback_development,0.9129468694807834,2,0.0,0.0,0.0,0.5369420304221175,0.9164264516822022,0.95,0.95,0.95,0.18429419327119104
15895,static_quality,0.58,99,1.0,0.0,0.0,0.937,0.34,0.24,0.34,0.4,0.62
15895,linear_development,0.9068670728229709,2,0.0,0.0,0.0,0.5360300609234456,0.9211120781499309,0.95,0.95,0.95,0.16555168740027582
15895,interaction_development,0.9145758246941055,2,1.0,0.0,0.0,0.9871863737041159,0.9239129017811631,0.95,0.95,0.95,0.15434839287534696
15895,feedback_development,0.9148427180740565,2,0.0,0.0,0.0,0.5372264077111085,0.9252022016651895,0.95,0.95,0.95,0.14919119333924172
15896,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15896,linear_development,0.9070893099011264,2,0.0,0.0,0.0,0.536063396485169,0.9216412140503007,0.95,0.95,0.95,0.16343514379879678
15896,interaction_development,0.91341177910393,2,1.0,0.0,0.0,0.9870117668655896,0.918498899398678,0.95,0.95,0.95,0.17600440240528736
15896,feedback_development,0.9126990317556841,2,0.0,0.0,0.0,0.5369048547633526,0.9153414772062756,0.95,0.95,0.95,0.18863409117489738
15897,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15897,linear_development,0.905823218549227,2,1.0,0.0,0.5,0.885873482782384,0.9180083306989986,0.95,0.95,0.95,0.17796667720400558
15897,interaction_development,0.9150410187002189,2,0.0,0.0,0.0,0.5372561528050328,0.9261723237606522,0.95,0.95,0.95,0.14531070495739085
15897,feedback_development,0.9143490265953569,1,0.0,0.0,0.0,0.5371523539893035,0.9228317604411183,0.95,0.95,0.95,0.15867295823552652
15898,static_quality,0.58,99,1.0,0.75,1.0,0.587,0.34,0.24,0.34,0.4,0.62
15898,linear_development,0.9087583867893005,2,1.0,0.0,0.0,0.9863137580183952,0.9256152066411918,0.95,0.95,0.95,0.14753917343523265
15898,interaction_development,0.9135551377571809,2,0.0,0.25,0.0,0.48703327066357716,0.919147988527202,0.95,0.95,0.95,0.17340804589119171
15898,feedback_development,0.9142866107407379,2,0.0,0.0,0.0,0.5371429916111107,0.9225365183224934,0.95,0.95,0.95,0.15985392671002588
15899,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
15899,linear_development,0.9096213622105506,2,0.0,0.0,0.0,0.5364432043315825,0.9276699100251204,0.95,0.95,0.95,0.13932035989951808
15899,interaction_development,0.914012291374839,2,1.0,0.0,0.0,0.9871018437062259,0.9212504540582347,0.95,0.95,0.95,0.1649981837670606
15899,feedback_development,0.9138679192816572,1,0.0,0.0,0.0,0.5370801878922487,0.9205810463754076,0.95,0.95,0.95,0.16767581449836902
15900,static_quality,0.58,99,0.0,0.0,0.0,0.487,0.34,0.24,0.34,0.4,0.62
15900,linear_development,0.9076341418947282,2,0.0,0.0,0.0,0.5361451212842092,0.9229384330826864,0.95,0.95,0.95,0.158246267669254
15900,interaction_development,0.9146701565400692,2,1.0,0.0,0.0,0.9872005234810105,0.9243664727992698,0.95,0.95,0.95,0.15253410880292037
15900,feedback_development,0.9140157844887312,2,1.0,0.0,0.0,0.9871023676733097,0.9212667135550211,0.95,0.95,0.95,0.1649331457799151
15901,static_quality,0.58,99,0.0,0.5,0.0,0.387,0.34,0.24,0.34,0.4,0.62
15901,linear_development,0.9049994410092189,2,0.0,0.0,0.0,0.5357499161513828,0.9166653357362357,0.95,0.95,0.95,0.18333865705505706
15901,interaction_development,0.914663096387351,2,0.0,0.25,0.0,0.4871994644581027,0.9243324458682937,0.95,0.95,0.95,0.15267021652682505
15901,feedback_development,0.9143908178039197,2,0.0,0.0,0.0,0.537158622670588,0.9230299929977402,0.95,0.95,0.95,0.15788002800903858
15902,static_quality,0.58,99,1.0,0.0,1.0,0.737,0.34,0.24,0.34,0.4,0.62
15902,linear_development,0.9067350869325185,2,0.0,0.0,0.0,0.5360102630398778,0.920797826029806,0.95,0.95,0.95,0.1668086958807756
15902,interaction_development,0.912770196535077,2,1.0,0.0,0.0,0.9869155294802616,0.9156516348936676,0.95,0.95,0.95,0.18739346042532914
15902,feedback_development,0.9137395813612201,1,0.0,0.25,0.0,0.4870609372041831,0.9199902199905357,0.95,0.95,0.95,0.170039120037857
15903,static_quality,0.58,99,0.0,0.25,1.0,0.23700000000000002,0.34,0.24,0.34,0.4,0.62
15903,linear_development,0.9079811471771522,2,1.0,0.0,0.0,0.9861971720765729,0.9239970483192601,0.95,0.95,0.95,0.154011806722959
15903,interaction_development,0.9127087840457502,2,0.0,0.25,0.0,0.48690631760686254,0.9153839151324941,0.95,0.95,0.95,0.18846433947002356
15903,feedback_development,0.9149935860310525,2,0.0,0.25,0.0,0.4872490379046579,0.9259393176230293,0.95,0.95,0.95,0.14624272950788234
15904,static_quality,0.58,99,0.0,0.5,0.0,0.387,0.34,0.24,0.34,0.4,0.62
15904,linear_development,0.9093561410312108,2,1.0,0.0,1.0,0.7864034211546816,0.9270384310266924,0.95,0.95,0.95,0.14184627589323015
15904,interaction_development,0.9136929876711615,2,0.0,0.0,0.0,0.5370539481506742,0.9197766947458192,0.95,0.95,0.95,0.17089322101672239
15904,feedback_development,0.9152604497055217,1,0.5,0.0,1.0,0.5622890674558283,0.9272581818464141,0.95,0.95,0.95,0.14096727261434333
15905,static_quality,0.58,99,0.0,0.25,0.0,0.43700000000000006,0.34,0.24,0.34,0.4,0.62
