seed,model,level,target_reliability,ethical_sensitivity,decision_accuracy,high_stakes_accuracy,long_term_trajectory_value,ethical_sense_reliability_realized,deep_path_activation_rate
10529,no_development,5,0.62,0.94,0.63,0.6361556064073226,0.23149999999999618,0.6359163591635917,0.9033333333333333
10529,linear_development,5,0.86,0.94,0.8377777777777777,0.8540145985401459,0.6601666666666673,0.8594730238393977,0.8855555555555555
10529,sigmoid_development,5,0.9,0.94,0.8455555555555555,0.8395989974937343,0.6590555555555544,0.8619824341279799,0.8855555555555555
10530,no_development,1,0.62,0.5,0.6177777777777778,0.6276346604215457,0.25249999999999906,0.619815668202765,0.2388888888888889
10530,linear_development,1,0.56,0.5,0.5988888888888889,0.5956937799043063,0.21255555555555503,0.5652173913043478,0.21555555555555556
10530,sigmoid_development,1,0.54,0.5,0.5911111111111111,0.5839793281653747,0.22272222222222177,0.5644028103044496,0.21222222222222223
10530,no_development,2,0.62,0.64,0.6155555555555555,0.6317073170731707,0.2653888888888875,0.6428571428571429,0.2922222222222222
10530,linear_development,2,0.635,0.64,0.6344444444444445,0.6604651162790698,0.2954999999999986,0.6880733944954128,0.29
10530,sigmoid_development,2,0.5401592702073942,0.64,0.5922222222222222,0.6045340050377834,0.2307222222222212,0.5823754789272031,0.25222222222222224
10530,no_development,3,0.62,0.79,0.6288888888888889,0.6401985111662531,0.29033333333333183,0.6152694610778443,0.32666666666666666
10530,linear_development,3,0.71,0.79,0.66,0.7549019607843137,0.42088888888888637,0.7413533834586467,0.3377777777777778
10530,sigmoid_development,3,0.544029258898935,0.79,0.5722222222222222,0.5589622641509434,0.13872222222222305,0.5483870967741935,0.35888888888888887
10530,no_development,4,0.62,0.88,0.6144444444444445,0.6106666666666667,0.2486111111111084,0.5973154362416108,0.8277777777777777
10530,linear_development,4,0.785,0.88,0.7655555555555555,0.7654639175257731,0.5206666666666602,0.7838541666666666,0.8533333333333334
10530,sigmoid_development,4,0.6208146563901339,0.88,0.6466666666666666,0.6536458333333334,0.3098888888888852,0.6388140161725068,0.8244444444444444
10530,no_development,5,0.62,0.94,0.6211111111111111,0.631578947368421,0.23472222222221978,0.6163522012578616,0.8833333333333333
10530,linear_development,5,0.86,0.94,0.8433333333333334,0.8388625592417062,0.6468888888888866,0.8566176470588235,0.9066666666666666
10530,sigmoid_development,5,0.9,0.94,0.8755555555555555,0.9029850746268657,0.7448888888888933,0.9078282828282829,0.88
10531,no_development,1,0.62,0.5,0.6133333333333333,0.6266318537859008,0.2864444444444438,0.6174334140435835,0.18222222222222223
10531,linear_development,1,0.56,0.5,0.6011111111111112,0.6034912718204489,0.23772222222222159,0.5525672371638142,0.2011111111111111
10531,sigmoid_development,1,0.54,0.5,0.5511111111111111,0.5333333333333333,0.12077777777777812,0.5059952038369304,0.20666666666666667
10531,no_development,2,0.62,0.64,0.5988888888888889,0.5971223021582733,0.21205555555555564,0.6264367816091954,0.27
10531,linear_development,2,0.635,0.64,0.6211111111111111,0.616,0.2880555555555543,0.6415770609318996,0.2611111111111111
10531,sigmoid_development,2,0.5401592702073942,0.64,0.5888888888888889,0.5552884615384616,0.16300000000000034,0.5493716337522442,0.29555555555555557
10531,no_development,3,0.62,0.79,0.61,0.6256038647342995,0.24838888888888694,0.60741885625966,0.3433333333333333
10531,linear_development,3,0.71,0.79,0.6466666666666666,0.706199460916442,0.3899444444444425,0.706060606060606,0.29
10531,sigmoid_development,3,0.544029258898935,0.79,0.5988888888888889,0.5863746958637469,0.20516666666666633,0.552099533437014,0.3188888888888889
10531,no_development,4,0.62,0.88,0.6288888888888889,0.624390243902439,0.2448333333333308,0.6228419654714475,0.8366666666666667
10531,linear_development,4,0.785,0.88,0.7688888888888888,0.7820823244552058,0.5278888888888823,0.8008130081300813,0.82
10531,sigmoid_development,4,0.6208146563901339,0.88,0.6455555555555555,0.6414634146341464,0.2774999999999956,0.636241610738255,0.8277777777777777
10531,no_development,5,0.62,0.94,0.6144444444444445,0.6165919282511211,0.19044444444444397,0.6123737373737373,0.88
10531,linear_development,5,0.86,0.94,0.8388888888888889,0.8313253012048193,0.6389444444444428,0.8635794743429287,0.8877777777777778
10531,sigmoid_development,5,0.9,0.94,0.8755555555555555,0.865546218487395,0.7252222222222253,0.8982188295165394,0.8733333333333333
10532,no_development,1,0.62,0.5,0.5977777777777777,0.6027027027027027,0.26122222222222113,0.616822429906542,0.19777777777777777
10532,linear_development,1,0.56,0.5,0.5966666666666667,0.5961538461538461,0.21216666666666614,0.5540540540540541,0.22333333333333333
10532,sigmoid_development,1,0.54,0.5,0.5911111111111111,0.5613207547169812,0.16733333333333336,0.5307125307125307,0.2088888888888889
10532,no_development,2,0.62,0.64,0.6033333333333334,0.5931372549019608,0.2197777777777776,0.6190476190476191,0.29333333333333333
10532,linear_development,2,0.635,0.64,0.6244444444444445,0.6445497630331753,0.27733333333333193,0.6634615384615384,0.27555555555555555
10532,sigmoid_development,2,0.5401592702073942,0.64,0.5866666666666667,0.5669099756690997,0.17722222222222228,0.5362318840579711,0.2777777777777778
10532,no_development,3,0.62,0.79,0.6255555555555555,0.6584158415841584,0.3025555555555538,0.6342943854324734,0.32666666666666666
10532,linear_development,3,0.71,0.79,0.6622222222222223,0.6984536082474226,0.3861111111111087,0.6888217522658611,0.32222222222222224
10532,sigmoid_development,3,0.544029258898935,0.79,0.5911111111111111,0.5392156862745098,0.1566111111111111,0.5391432791728212,0.33444444444444443
10532,no_development,4,0.62,0.88,0.6355555555555555,0.6487804878048781,0.27516666666666495,0.6327372764786795,0.8077777777777778
10532,linear_development,4,0.785,0.88,0.7655555555555555,0.7844611528822055,0.5338888888888828,0.7835616438356164,0.8111111111111111
10532,sigmoid_development,4,0.6208146563901339,0.88,0.6122222222222222,0.6133004926108374,0.22261111111110993,0.6030013642564802,0.8144444444444444
10532,no_development,5,0.62,0.94,0.6166666666666667,0.6285046728971962,0.21838888888888738,0.61557478368356,0.8988888888888888
10532,linear_development,5,0.86,0.94,0.84,0.8376288659793815,0.6566666666666656,0.867948717948718,0.8666666666666667
10532,sigmoid_development,5,0.9,0.94,0.8733333333333333,0.8857868020304569,0.7294444444444474,0.9025316455696203,0.8777777777777778
10533,no_development,1,0.62,0.5,0.6133333333333333,0.5956416464891041,0.2311666666666663,0.5898004434589801,0.22111111111111112
10533,linear_development,1,0.56,0.5,0.5922222222222222,0.6106870229007634,0.2416111111111109,0.5724465558194775,0.21222222222222223
10533,sigmoid_development,1,0.54,0.5,0.6055555555555555,0.6086956521739131,0.23466666666666627,0.569377990430622,0.21777777777777776
10533,no_development,2,0.62,0.64,0.6111111111111112,0.6203473945409429,0.25738888888888817,0.6275229357798165,0.27444444444444444
10533,linear_development,2,0.635,0.64,0.5922222222222222,0.5721518987341773,0.20294444444444315,0.6084558823529411,0.27444444444444444
10533,sigmoid_development,2,0.5401592702073942,0.64,0.5988888888888889,0.5839598997493735,0.2172777777777772,0.5223577235772358,0.2544444444444444
10533,no_development,3,0.62,0.79,0.5744444444444444,0.5829145728643216,0.18899999999999978,0.6116941529235382,0.33111111111111113
10533,linear_development,3,0.71,0.79,0.6588888888888889,0.706601466992665,0.37511111111110884,0.7340425531914894,0.3422222222222222
10533,sigmoid_development,3,0.544029258898935,0.79,0.5844444444444444,0.5538461538461539,0.18205555555555514,0.513595166163142,0.31444444444444447
10533,no_development,4,0.62,0.88,0.6022222222222222,0.6090225563909775,0.21455555555555392,0.592140921409214,0.82
10533,linear_development,4,0.785,0.88,0.7788888888888889,0.7737226277372263,0.5309444444444383,0.8088829071332436,0.8255555555555556
10533,sigmoid_development,4,0.6208146563901339,0.88,0.6133333333333333,0.5985748218527316,0.19633333333333194,0.6193029490616622,0.8288888888888889
10533,no_development,5,0.62,0.94,0.6333333333333333,0.6071428571428571,0.24722222222222065,0.6240506329113924,0.8777777777777778
10533,linear_development,5,0.86,0.94,0.8488888888888889,0.8771929824561403,0.6959444444444461,0.8827238335435057,0.8811111111111111
10533,sigmoid_development,5,0.9,0.94,0.8677777777777778,0.8683544303797468,0.709000000000002,0.9010282776349614,0.8644444444444445
10534,no_development,1,0.62,0.5,0.5911111111111111,0.5789473684210527,0.20766666666666653,0.5669099756690997,0.20222222222222222
10534,linear_development,1,0.56,0.5,0.5855555555555556,0.5852017937219731,0.1635555555555557,0.511166253101737,0.21777777777777776
10534,sigmoid_development,1,0.54,0.5,0.6166666666666667,0.6252927400468384,0.24977777777777715,0.5605700712589073,0.22666666666666666
10534,no_development,2,0.62,0.64,0.6266666666666667,0.6470588235294118,0.29322222222222116,0.6320754716981132,0.2688888888888889
10534,linear_development,2,0.635,0.64,0.6411111111111111,0.6556603773584906,0.3019444444444428,0.6365248226950354,0.29444444444444445
10534,sigmoid_development,2,0.5401592702073942,0.64,0.6088888888888889,0.6034912718204489,0.2431111111111106,0.546692607003891,0.24888888888888888
10534,no_development,3,0.62,0.79,0.6033333333333334,0.6151898734177215,0.2491111111111094,0.6431784107946027,0.3288888888888889
10534,linear_development,3,0.71,0.79,0.6677777777777778,0.742014742014742,0.41694444444444223,0.6959654178674352,0.35
10534,sigmoid_development,3,0.544029258898935,0.79,0.5933333333333334,0.5773955773955773,0.19438888888888844,0.5472263868065967,0.33444444444444443
10534,no_development,4,0.62,0.88,0.6111111111111112,0.6015424164524421,0.2256666666666641,0.6056910569105691,0.82
10534,linear_development,4,0.785,0.88,0.7688888888888888,0.7761904761904762,0.5188333333333272,0.786774628879892,0.8233333333333334
10534,sigmoid_development,4,0.6208146563901339,0.88,0.6388888888888888,0.640661938534279,0.2589444444444417,0.6258234519104084,0.8433333333333334
10534,no_development,5,0.62,0.94,0.6355555555555555,0.6209302325581395,0.2292222222222201,0.6234256926952141,0.8822222222222222
10534,linear_development,5,0.86,0.94,0.8522222222222222,0.854586129753915,0.6633888888888895,0.869837296620776,0.8877777777777778
10534,sigmoid_development,5,0.9,0.94,0.8833333333333333,0.8872901678657075,0.7342777777777824,0.8941469489414695,0.8922222222222222
10535,no_development,1,0.62,0.5,0.6466666666666666,0.6352657004830918,0.3006666666666655,0.6454767726161369,0.2088888888888889
10535,linear_development,1,0.56,0.5,0.6,0.5706666666666667,0.23283333333333306,0.555045871559633,0.18777777777777777
10535,sigmoid_development,1,0.54,0.5,0.6155555555555555,0.631979695431472,0.2834444444444439,0.5738916256157636,0.19777777777777777
10535,no_development,2,0.62,0.64,0.6077777777777778,0.6278481012658228,0.2673888888888876,0.6333938294010889,0.27444444444444444
10535,linear_development,2,0.635,0.64,0.5877777777777777,0.6094527363184079,0.2257777777777765,0.621414913957935,0.26222222222222225
10535,sigmoid_development,2,0.5401592702073942,0.64,0.5811111111111111,0.5717703349282297,0.16794444444444398,0.5389948006932409,0.30777777777777776
10535,no_development,3,0.62,0.79,0.61,0.6265984654731458,0.26827777777777706,0.6279411764705882,0.34555555555555556
10535,linear_development,3,0.71,0.79,0.6377777777777778,0.7002398081534772,0.3424999999999983,0.6959761549925484,0.35
10535,sigmoid_development,3,0.544029258898935,0.79,0.5966666666666667,0.5851318944844125,0.19400000000000003,0.5786435786435786,0.36444444444444446
10535,no_development,4,0.62,0.88,0.6122222222222222,0.6182266009852216,0.22699999999999831,0.6089918256130791,0.8155555555555556
10535,linear_development,4,0.785,0.88,0.7488888888888889,0.7361809045226131,0.47305555555554957,0.7555555555555555,0.85
10535,sigmoid_development,4,0.6208146563901339,0.88,0.6422222222222222,0.6151960784313726,0.2517222222222186,0.6395193591455274,0.8322222222222222
10535,no_development,5,0.62,0.94,0.6477777777777778,0.6384615384615384,0.29049999999999715,0.640960809102402,0.8788888888888889
10535,linear_development,5,0.86,0.94,0.8411111111111111,0.8525798525798526,0.6641666666666659,0.8662420382165605,0.8722222222222222
10535,sigmoid_development,5,0.9,0.94,0.8566666666666667,0.8364928909952607,0.6602777777777776,0.8825806451612903,0.8611111111111112
10536,no_development,1,0.62,0.5,0.5822222222222222,0.590047393364929,0.18733333333333332,0.6477832512315271,0.2088888888888889
10536,linear_development,1,0.56,0.5,0.5988888888888889,0.5872641509433962,0.19933333333333256,0.5775656324582339,0.21333333333333335
10536,sigmoid_development,1,0.54,0.5,0.5988888888888889,0.5606060606060606,0.2013333333333323,0.5080459770114942,0.21777777777777776
10536,no_development,2,0.62,0.64,0.6311111111111111,0.5989583333333334,0.2761666666666655,0.578268876611418,0.2544444444444444
10536,linear_development,2,0.635,0.64,0.6088888888888889,0.6056338028169014,0.22094444444444347,0.6415441176470589,0.2922222222222222
10536,sigmoid_development,2,0.5401592702073942,0.64,0.6055555555555555,0.582716049382716,0.21688888888888805,0.5384615384615384,0.26222222222222225
10536,no_development,3,0.62,0.79,0.6211111111111111,0.6212871287128713,0.2645555555555541,0.5961820851688693,0.33111111111111113
10536,linear_development,3,0.71,0.79,0.6511111111111111,0.7024390243902439,0.36283333333333107,0.6998556998556998,0.3433333333333333
10536,sigmoid_development,3,0.544029258898935,0.79,0.5888888888888889,0.5555555555555556,0.1809444444444439,0.5481049562682215,0.33666666666666667
10536,no_development,4,0.62,0.88,0.6266666666666667,0.62,0.2469999999999973,0.6273209549071618,0.8377777777777777
10536,linear_development,4,0.785,0.88,0.7422222222222222,0.7164948453608248,0.4567222222222172,0.7645466847090663,0.8211111111111111
10536,sigmoid_development,4,0.6208146563901339,0.88,0.6377777777777778,0.6168674698795181,0.244166666666664,0.623448275862069,0.8055555555555556
10536,no_development,5,0.62,0.94,0.6222222222222222,0.6111111111111112,0.2513888888888868,0.6125786163522012,0.8833333333333333
10536,linear_development,5,0.86,0.94,0.83,0.8333333333333334,0.6349444444444445,0.8520859671302149,0.8788888888888889
10536,sigmoid_development,5,0.9,0.94,0.8755555555555555,0.87468671679198,0.7201111111111144,0.8959899749373433,0.8866666666666667
10537,no_development,1,0.62,0.5,0.6211111111111111,0.6098765432098765,0.2606666666666654,0.6123456790123457,0.18666666666666668
10537,linear_development,1,0.56,0.5,0.5888888888888889,0.6293532338308457,0.2472222222222214,0.5533980582524272,0.2111111111111111
10537,sigmoid_development,1,0.54,0.5,0.5933333333333334,0.5989974937343359,0.22844444444444365,0.5839598997493735,0.18666666666666668
10537,no_development,2,0.62,0.64,0.63,0.6435897435897436,0.3079999999999986,0.6252319109461967,0.26222222222222225
10537,linear_development,2,0.635,0.64,0.6144444444444445,0.6238095238095238,0.24899999999999908,0.6570915619389587,0.2866666666666667
10537,sigmoid_development,2,0.5401592702073942,0.64,0.6055555555555555,0.5876777251184834,0.20533333333333284,0.5351851851851852,0.27111111111111114
10537,no_development,3,0.62,0.79,0.6188888888888889,0.6501240694789082,0.28905555555555446,0.6369137670196672,0.33
10537,linear_development,3,0.71,0.79,0.6488888888888888,0.6658476658476659,0.3307777777777758,0.717628705148206,0.31777777777777777
10537,sigmoid_development,3,0.544029258898935,0.79,0.5811111111111111,0.5577395577395577,0.16494444444444473,0.556060606060606,0.3233333333333333
10537,no_development,4,0.62,0.88,0.64,0.6463700234192038,0.2624999999999973,0.6344370860927152,0.8388888888888889
10537,linear_development,4,0.785,0.88,0.7555555555555555,0.7742782152230971,0.5237777777777717,0.7745901639344263,0.8133333333333334
10537,sigmoid_development,4,0.6208146563901339,0.88,0.6444444444444445,0.66,0.30138888888888493,0.6326530612244898,0.8166666666666667
10537,no_development,5,0.62,0.94,0.6366666666666667,0.6212871287128713,0.2527777777777739,0.6367088607594936,0.8777777777777778
10537,linear_development,5,0.86,0.94,0.8377777777777777,0.8433734939759037,0.6491111111111094,0.8680904522613065,0.8844444444444445
10537,sigmoid_development,5,0.9,0.94,0.8644444444444445,0.8753056234718827,0.7067222222222252,0.8886107634543179,0.8877777777777778
10538,no_development,1,0.62,0.5,0.6411111111111111,0.635,0.30549999999999855,0.6467780429594272,0.22333333333333333
10538,linear_development,1,0.56,0.5,0.6077777777777778,0.601965601965602,0.23783333333333245,0.5571095571095571,0.1988888888888889
10538,sigmoid_development,1,0.54,0.5,0.6044444444444445,0.6074074074074074,0.23988888888888818,0.578125,0.22444444444444445
10538,no_development,2,0.62,0.64,0.6166666666666667,0.6447688564476886,0.278444444444443,0.6022727272727273,0.27555555555555555
10538,linear_development,2,0.635,0.64,0.6422222222222222,0.6553398058252428,0.31205555555555375,0.6567164179104478,0.2922222222222222
10538,sigmoid_development,2,0.5401592702073942,0.64,0.5811111111111111,0.5661252900232019,0.1510555555555557,0.5207207207207207,0.29
10538,no_development,3,0.62,0.79,0.6355555555555555,0.6410256410256411,0.30911111111110984,0.6328725038402457,0.30666666666666664
10538,linear_development,3,0.71,0.79,0.6288888888888889,0.6547619047619048,0.28972222222222144,0.7204301075268817,0.3388888888888889
10538,sigmoid_development,3,0.544029258898935,0.79,0.5855555555555556,0.5786802030456852,0.20055555555555574,0.5555555555555556,0.32222222222222224
10538,no_development,4,0.62,0.88,0.6355555555555555,0.6361256544502618,0.28477777777777424,0.6180371352785146,0.8377777777777777
10538,linear_development,4,0.785,0.88,0.7855555555555556,0.7806004618937644,0.5335555555555489,0.8029891304347826,0.8177777777777778
10538,sigmoid_development,4,0.6208146563901339,0.88,0.6288888888888889,0.5812807881773399,0.21033333333333265,0.6212534059945504,0.8155555555555556
10538,no_development,5,0.62,0.94,0.6455555555555555,0.6317073170731707,0.2660555555555524,0.6359039190897599,0.8788888888888889
10538,linear_development,5,0.86,0.94,0.8288888888888889,0.7955112219451371,0.6026666666666627,0.851010101010101,0.88
10538,sigmoid_development,5,0.9,0.94,0.86,0.8700696055684455,0.6909444444444454,0.8804483188044832,0.8922222222222222
10539,no_development,1,0.62,0.5,0.5833333333333334,0.5990675990675991,0.19049999999999928,0.5975903614457831,0.21222222222222223
10539,linear_development,1,0.56,0.5,0.6011111111111112,0.5930232558139535,0.2002777777777771,0.5748792270531401,0.2388888888888889
10539,sigmoid_development,1,0.54,0.5,0.5844444444444444,0.5818181818181818,0.2167777777777774,0.5490196078431373,0.19777777777777777
10539,no_development,2,0.62,0.64,0.6022222222222222,0.6153846153846154,0.24411111111111,0.5833333333333334,0.2733333333333333
10539,linear_development,2,0.635,0.64,0.6144444444444445,0.6342105263157894,0.2933888888888874,0.6622137404580153,0.24333333333333335
10539,sigmoid_development,2,0.5401592702073942,0.64,0.6144444444444445,0.5903614457831325,0.22327777777777663,0.5708812260536399,0.2677777777777778
10539,no_development,3,0.62,0.79,0.6022222222222222,0.5906040268456376,0.17677777777777728,0.606508875739645,0.37555555555555553
10539,linear_development,3,0.71,0.79,0.6366666666666667,0.6737400530503979,0.34733333333333133,0.6919642857142857,0.32
10539,sigmoid_development,3,0.544029258898935,0.79,0.5888888888888889,0.5985037406483791,0.2144444444444432,0.5588235294117647,0.3333333333333333
10539,no_development,4,0.62,0.88,0.6555555555555556,0.6587112171837709,0.2971666666666634,0.652530779753762,0.8122222222222222
10539,linear_development,4,0.785,0.88,0.7877777777777778,0.7971014492753623,0.5602777777777712,0.8136054421768707,0.8166666666666667
10539,sigmoid_development,4,0.6208146563901339,0.88,0.6266666666666667,0.6187050359712231,0.2312777777777759,0.6116248348745046,0.8411111111111111
10539,no_development,5,0.62,0.94,0.62,0.5965346534653465,0.21322222222222004,0.6134663341645885,0.8911111111111111
10539,linear_development,5,0.86,0.94,0.8311111111111111,0.8235294117647058,0.6327222222222204,0.8446362515413071,0.9011111111111111
10539,sigmoid_development,5,0.9,0.94,0.8844444444444445,0.882640586797066,0.734388888888892,0.9039692701664532,0.8677777777777778
10540,no_development,1,0.62,0.5,0.6155555555555555,0.6317016317016317,0.2537222222222216,0.6610576923076923,0.21444444444444444
10540,linear_development,1,0.56,0.5,0.5844444444444444,0.5759162303664922,0.21438888888888818,0.5107913669064749,0.2011111111111111
10540,sigmoid_development,1,0.54,0.5,0.5955555555555555,0.5725,0.20411111111111113,0.509090909090909,0.2288888888888889
10540,no_development,2,0.62,0.64,0.5888888888888889,0.5818639798488665,0.20711111111110972,0.5776965265082267,0.2577777777777778
10540,linear_development,2,0.635,0.64,0.61,0.624390243902439,0.2537222222222207,0.6338797814207651,0.2811111111111111
10540,sigmoid_development,2,0.5401592702073942,0.64,0.6266666666666667,0.6563245823389021,0.2928888888888872,0.5904059040590406,0.27555555555555555
10540,no_development,3,0.62,0.79,0.6244444444444445,0.6454767726161369,0.28516666666666496,0.6491754122938531,0.3411111111111111
10540,linear_development,3,0.71,0.79,0.6655555555555556,0.7095115681233933,0.39844444444444216,0.7104072398190046,0.32
10540,sigmoid_development,3,0.544029258898935,0.79,0.5977777777777777,0.5759803921568627,0.1968333333333325,0.5521936459909228,0.33
10540,no_development,4,0.62,0.88,0.6166666666666667,0.60381861575179,0.20705555555555444,0.6207366984993179,0.8144444444444444
10540,linear_development,4,0.785,0.88,0.7577777777777778,0.7416020671834626,0.49483333333332713,0.7776261937244202,0.8144444444444444
10540,sigmoid_development,4,0.6208146563901339,0.88,0.6222222222222222,0.6504065040650406,0.2944999999999948,0.6156968876860622,0.8211111111111111
10540,no_development,5,0.62,0.94,0.6333333333333333,0.6400966183574879,0.2577777777777747,0.6275,0.8888888888888888
10540,linear_development,5,0.86,0.94,0.8366666666666667,0.8418491484184915,0.6478888888888882,0.8621553884711779,0.8866666666666667
10540,sigmoid_development,5,0.9,0.94,0.8788888888888889,0.8741092636579573,0.7174444444444471,0.9007633587786259,0.8733333333333333
10541,no_development,1,0.62,0.5,0.6155555555555555,0.6194029850746269,0.264499999999999,0.6361556064073226,0.22111111111111112
10541,linear_development,1,0.56,0.5,0.5988888888888889,0.5853658536585366,0.21016666666666659,0.5634146341463414,0.21888888888888888
10541,sigmoid_development,1,0.54,0.5,0.5944444444444444,0.5890052356020943,0.23538888888888862,0.5125858123569794,0.20333333333333334
10541,no_development,2,0.62,0.64,0.6166666666666667,0.6025641025641025,0.26033333333333214,0.6175908221797323,0.23777777777777778
10541,linear_development,2,0.635,0.64,0.6122222222222222,0.6262626262626263,0.2696111111111102,0.6274509803921569,0.27444444444444444
10541,sigmoid_development,2,0.5401592702073942,0.64,0.5955555555555555,0.6113861386138614,0.23366666666666522,0.5393474088291746,0.26
10541,no_development,3,0.62,0.79,0.6522222222222223,0.6223776223776224,0.27394444444444227,0.6079295154185022,0.3655555555555556
10541,linear_development,3,0.71,0.79,0.6133333333333333,0.6355140186915887,0.2482777777777762,0.6666666666666666,0.36777777777777776
10541,sigmoid_development,3,0.544029258898935,0.79,0.59,0.5571776155717761,0.16872222222222186,0.5553914327917282,0.33666666666666667
10541,no_development,4,0.62,0.88,0.6433333333333333,0.6432160804020101,0.28677777777777314,0.6382113821138211,0.82
10541,linear_development,4,0.785,0.88,0.7777777777777778,0.8065326633165829,0.5650555555555486,0.8024032042723631,0.8322222222222222
10541,sigmoid_development,4,0.6208146563901339,0.88,0.6166666666666667,0.5883905013192612,0.2283888888888862,0.6101468624833111,0.8322222222222222
10541,no_development,5,0.62,0.94,0.6455555555555555,0.639386189258312,0.2883333333333284,0.6455696202531646,0.8777777777777778
10541,linear_development,5,0.86,0.94,0.8288888888888889,0.8135198135198135,0.6069999999999948,0.8513853904282116,0.8822222222222222
10541,sigmoid_development,5,0.9,0.94,0.8744444444444445,0.8710407239819005,0.703055555555556,0.9006211180124224,0.8944444444444445
10542,no_development,1,0.62,0.5,0.6055555555555555,0.6053921568627451,0.2371111111111108,0.5980861244019139,0.21333333333333335
10542,linear_development,1,0.56,0.5,0.5666666666666667,0.5580808080808081,0.1674444444444446,0.5380952380952381,0.20666666666666667
10542,sigmoid_development,1,0.54,0.5,0.5955555555555555,0.5620253164556962,0.20166666666666597,0.5617433414043583,0.18888888888888888
10542,no_development,2,0.62,0.64,0.6366666666666667,0.6608040201005025,0.32361111111110985,0.5950095969289827,0.2611111111111111
10542,linear_development,2,0.635,0.64,0.6144444444444445,0.6329411764705882,0.2540555555555538,0.6580406654343808,0.27444444444444444
10542,sigmoid_development,2,0.5401592702073942,0.64,0.5566666666666666,0.5341772151898734,0.13494444444444503,0.5346358792184724,0.25666666666666665
10542,no_development,3,0.62,0.79,0.6188888888888889,0.6522781774580336,0.27949999999999836,0.6270676691729323,0.3433333333333333
10542,linear_development,3,0.71,0.79,0.6188888888888889,0.6802030456852792,0.32294444444444265,0.6857585139318886,0.3188888888888889
10542,sigmoid_development,3,0.544029258898935,0.79,0.5866666666666667,0.5580808080808081,0.18144444444444408,0.5142002989536621,0.32666666666666666
10542,no_development,4,0.62,0.88,0.6111111111111112,0.605,0.21805555555555245,0.6039735099337749,0.8388888888888889
10542,linear_development,4,0.785,0.88,0.7333333333333333,0.7275064267352185,0.45788888888888285,0.7493036211699164,0.7977777777777778
10542,sigmoid_development,4,0.6208146563901339,0.88,0.6422222222222222,0.6268292682926829,0.2606111111111069,0.6395193591455274,0.8322222222222222
10542,no_development,5,0.62,0.94,0.6288888888888889,0.605568445475638,0.20705555555555438,0.6216897856242118,0.8811111111111111
10542,linear_development,5,0.86,0.94,0.8655555555555555,0.8771084337349397,0.7086111111111126,0.8815286624203822,0.8722222222222222
10542,sigmoid_development,5,0.9,0.94,0.8777777777777778,0.8765133171912833,0.7205555555555582,0.9063291139240506,0.8777777777777778
10543,no_development,1,0.62,0.5,0.6177777777777778,0.6509433962264151,0.278499999999999,0.6393034825870647,0.20777777777777778
10543,linear_development,1,0.56,0.5,0.5711111111111111,0.5618556701030928,0.1829999999999999,0.5586854460093896,0.20666666666666667
10543,sigmoid_development,1,0.54,0.5,0.5955555555555555,0.5871121718377088,0.19927777777777808,0.5135135135135135,0.23666666666666666
10543,no_development,2,0.62,0.64,0.63,0.6330935251798561,0.275722222222221,0.6254480286738351,0.28555555555555556
10543,linear_development,2,0.635,0.64,0.5988888888888889,0.6140350877192983,0.2425555555555547,0.6330935251798561,0.2822222222222222
10543,sigmoid_development,2,0.5401592702073942,0.64,0.6122222222222222,0.6014851485148515,0.24149999999999924,0.527027027027027,0.2588888888888889
10543,no_development,3,0.62,0.79,0.6155555555555555,0.6585956416464891,0.28577777777777574,0.6193353474320241,0.3288888888888889
10543,linear_development,3,0.71,0.79,0.6288888888888889,0.6708860759493671,0.3241666666666644,0.6928895612708018,0.31666666666666665
10543,sigmoid_development,3,0.544029258898935,0.79,0.5533333333333333,0.5641646489104116,0.13666666666666746,0.5294985250737463,0.3333333333333333
10543,no_development,4,0.62,0.88,0.6133333333333333,0.6078431372549019,0.21738888888888652,0.6024759284731774,0.8077777777777778
10543,linear_development,4,0.785,0.88,0.7433333333333333,0.7557251908396947,0.48911111111110506,0.7595108695652174,0.8177777777777778
10543,sigmoid_development,4,0.6208146563901339,0.88,0.6166666666666667,0.6062992125984252,0.24288888888888516,0.6126373626373627,0.8088888888888889
10543,no_development,5,0.62,0.94,0.6366666666666667,0.6153846153846154,0.25933333333333064,0.6262626262626263,0.88
10543,linear_development,5,0.86,0.94,0.8344444444444444,0.8221153846153846,0.6259999999999973,0.8724747474747475,0.88
10543,sigmoid_development,5,0.9,0.94,0.8777777777777778,0.8778625954198473,0.7272222222222258,0.9063291139240506,0.8777777777777778
10544,no_development,1,0.62,0.5,0.6077777777777778,0.6556122448979592,0.29661111111111016,0.6297968397291196,0.22333333333333333
10544,linear_development,1,0.56,0.5,0.5888888888888889,0.5897435897435898,0.18672222222222173,0.5794392523364486,0.22111111111111112
10544,sigmoid_development,1,0.54,0.5,0.6166666666666667,0.6166666666666667,0.24905555555555509,0.5675,0.19666666666666666
10544,no_development,2,0.62,0.64,0.6188888888888889,0.6234718826405868,0.26211111111110924,0.6289752650176679,0.2911111111111111
10544,linear_development,2,0.635,0.64,0.6066666666666667,0.6203208556149733,0.2788888888888877,0.6397748592870544,0.24444444444444444
10544,sigmoid_development,2,0.5401592702073942,0.64,0.5944444444444444,0.5643564356435643,0.19077777777777707,0.5058823529411764,0.2511111111111111
