seed,model,final_holdout_recall,final_holdout_violation_rate,trap_capture_rate,trajectory_value,specialist_advice_rate,thirdfactor_review_rate,review_effective_change_rate,final_Q,composite
19445,PTVM_advisory_A_highconf,0.96,0.232,0.170182841068917,0.6937035999999989,0.1034,0.1034,0.1760154738878143,0.94,0.8295341517862165
19446,PTVM,0.9396551724137931,0.21551724137931033,0.13829787234042554,0.7420407999999991,0.0,0.0,0.0,0.94,0.848765826911225
19446,FULL_direct_A,0.8793103448275862,0.25862068965517243,0.09432624113475177,0.708008799999999,0.0,0.0,0.0,0.94,0.8218744428075323
19446,PTVM_advisory_A,0.9051724137931034,0.2413793103448276,0.21560283687943263,0.7285732000000019,0.4326,0.4326,0.17706888580674987,0.94,0.7921709691758381
19446,PTVM_advisory_A_highconf,0.9396551724137931,0.21551724137931033,0.16950354609929077,0.7338495999999998,0.1012,0.1012,0.16600790513833993,0.94,0.8358264521594522
19447,PTVM,0.9692307692307692,0.2153846153846154,0.15443745632424877,0.7375871999999989,0.0,0.0,0.0,0.94,0.853553025658227
19447,FULL_direct_A,0.9230769230769231,0.26153846153846155,0.10621942697414395,0.7160671999999988,0.0,0.0,0.0,0.94,0.8335080161436326
19447,PTVM_advisory_A,0.9615384615384616,0.2230769230769231,0.2278127183787561,0.7371488000000017,0.4372,0.4372,0.18252516010978956,0.94,0.8126995240165569
19447,PTVM_advisory_A_highconf,0.9615384615384616,0.2230769230769231,0.18378756114605171,0.7338771999999996,0.1118,0.1118,0.16279069767441862,0.94,0.8371202354630973
19448,PTVM,0.9166666666666666,0.2692307692307692,0.1350210970464135,0.7171511999999988,0.0,0.0,0.0,0.94,0.8241183282830249
19448,FULL_direct_A,0.8782051282051282,0.3076923076923077,0.08931082981715893,0.6943567999999986,0.0,0.0,0.0,0.94,0.8075476555750296
19448,PTVM_advisory_A,0.9230769230769231,0.26282051282051283,0.22855133614627285,0.7045404000000017,0.4414,0.4414,0.19800634345265067,0.94,0.7843457614886945
19448,PTVM_advisory_A_highconf,0.9166666666666666,0.2692307692307692,0.170182841068917,0.7089395999999996,0.1086,0.1086,0.18047882136279927,0.94,0.8100136594785242
19449,PTVM,0.9421487603305785,0.2892561983471074,0.14186369958275383,0.7191759999999987,0.0,0.0,0.0,0.94,0.8257930385958457
19449,FULL_direct_A,0.8842975206611571,0.33884297520661155,0.09388038942976357,0.6995183999999989,0.0,0.0,0.0,0.94,0.8017061145107414
19449,PTVM_advisory_A,0.9173553719008265,0.2975206611570248,0.22809457579972184,0.6918200000000014,0.4416,0.4416,0.18568840579710144,0.94,0.7714915311210477
19449,PTVM_advisory_A_highconf,0.9421487603305785,0.2892561983471074,0.17524339360222532,0.7108243999999995,0.1094,0.1094,0.1773308957952468,0.94,0.8119767797919515
19450,PTVM,0.9333333333333333,0.275,0.13894736842105262,0.7326207999999992,0.0,0.0,0.0,0.94,0.8299846863157894
19450,FULL_direct_A,0.8833333333333333,0.31666666666666665,0.10035087719298245,0.7125047999999994,0.0,0.0,0.0,0.94,0.8082641178947367
19450,PTVM_advisory_A,0.9333333333333333,0.275,0.22526315789473683,0.724628400000002,0.4362,0.4362,0.18661164603392938,0.94,0.789313048421053
19450,PTVM_advisory_A_highconf,0.9333333333333333,0.275,0.17543859649122806,0.7255103999999998,0.1136,0.1136,0.17781690140845072,0.94,0.8155843607017544
19451,PTVM,0.9338235294117647,0.19117647058823528,0.13456090651558072,0.770399199999999,0.0,0.0,0.0,0.94,0.8595205998733544
19451,FULL_direct_A,0.8897058823529411,0.22058823529411764,0.09135977337110482,0.7458047999999989,0.0,0.0,0.0,0.94,0.8426537112081318
19451,PTVM_advisory_A,0.9191176470588235,0.20588235294117646,0.23158640226628896,0.7558472000000019,0.4452,0.4452,0.20934411500449238,0.94,0.8068568654290955
19451,PTVM_advisory_A_highconf,0.9338235294117647,0.19117647058823528,0.17351274787535412,0.7715671999999999,0.116,0.116,0.18620689655172415,0.94,0.8461638316013999
19452,PTVM,0.9854014598540146,0.1897810218978102,0.14048442906574393,0.7606527999999994,0.0,0.0,0.0,0.94,0.8722088566686029
19452,FULL_direct_A,0.9562043795620438,0.2116788321167883,0.09965397923875433,0.7509543999999992,0.0,0.0,0.0,0.94,0.8642016899916651
19452,PTVM_advisory_A,0.9927007299270073,0.18248175182481752,0.23183391003460208,0.7444052000000024,0.4366,0.4366,0.1864406779661017,0.94,0.8328740390149779
19452,PTVM_advisory_A_highconf,0.9854014598540146,0.1897810218978102,0.17577854671280277,0.7593336000000002,0.114,0.114,0.18070175438596492,0.94,0.8591861931391912
19453,PTVM,0.9333333333333333,0.21666666666666667,0.12903225806451613,0.7499087999999988,0.0,0.0,0.0,0.94,0.8500086417204299
19453,FULL_direct_A,0.9,0.24166666666666667,0.09402882635552505,0.7238823999999985,0.0,0.0,0.0,0.94,0.8355540480622281
19453,PTVM_advisory_A,0.9333333333333333,0.225,0.2312971859986273,0.7353424000000017,0.4468,0.4468,0.19650850492390332,0.94,0.802219042800275
19453,PTVM_advisory_A_highconf,0.9333333333333333,0.21666666666666667,0.1750171585449554,0.7392907999999994,0.1174,0.1174,0.18057921635434412,0.94,0.8328180616243421
19454,PTVM,0.9435483870967742,0.25,0.13159698423577793,0.7212327999999987,0.0,0.0,0.0,0.94,0.8384916792818764
19454,FULL_direct_A,0.8951612903225806,0.29838709677419356,0.09527073337902674,0.6976903999999983,0.0,0.0,0.0,0.94,0.8144355462274202
19454,PTVM_advisory_A,0.9032258064516129,0.27419354838709675,0.22069910897875258,0.7029764000000012,0.4462,0.4462,0.1797400268937696,0.94,0.7765648130429593
19454,PTVM_advisory_A_highconf,0.9435483870967742,0.25,0.16655243317340646,0.7206759999999992,0.1108,0.1108,0.15703971119133575,0.94,0.8258492294943507
19455,PTVM,0.9583333333333334,0.20833333333333334,0.14406184118060436,0.7238799999999982,0.0,0.0,0.0,0.94,0.8513802984305455
19455,FULL_direct_A,0.8916666666666667,0.25833333333333336,0.09908643710470837,0.7050567999999983,0.0,0.0,0.0,0.94,0.8241107392457248
19455,PTVM_advisory_A,0.9416666666666667,0.23333333333333334,0.22839072382290934,0.698153600000001,0.4352,0.4352,0.18336397058823528,0.94,0.7963592419020851
19455,PTVM_advisory_A_highconf,0.9583333333333334,0.20833333333333334,0.1770906535488405,0.7191955999999987,0.1082,0.1082,0.1534195933456562,0.94,0.8384276559568983
19456,PTVM,0.952,0.248,0.14039917412250516,0.7195063999999988,0.0,0.0,0.0,0.94,0.8394214451754988
19456,FULL_direct_A,0.904,0.288,0.09153475567790778,0.7029759999999989,0.0,0.0,0.0,0.94,0.8214882488644183
19456,PTVM_advisory_A,0.936,0.264,0.2477632484514797,0.7144840000000017,0.438,0.438,0.20730593607305936,0.94,0.7862441503097044
19456,PTVM_advisory_A_highconf,0.952,0.248,0.17343427391603577,0.7177719999999994,0.1036,0.1036,0.1583011583011583,0.94,0.8272875452167927
19457,PTVM,0.9067796610169492,0.2796610169491525,0.1673582295988935,0.7338415999999985,0.0,0.0,0.0,0.94,0.8154153181480177
19457,FULL_direct_A,0.8559322033898306,0.3220338983050847,0.11964038727524205,0.7141935999999984,0.0,0.0,0.0,0.94,0.7951818289856294
19457,PTVM_advisory_A,0.8898305084745762,0.3050847457627119,0.2551867219917012,0.7164964000000015,0.4262,0.4262,0.18535898639136555,0.94,0.7616299017033549
19457,PTVM_advisory_A_highconf,0.9152542372881356,0.2711864406779661,0.21161825726141079,0.7278639999999992,0.1152,0.1152,0.18055555555555555,0.94,0.8042688095646668
19458,PTVM,0.9396551724137931,0.25,0.12914364640883977,0.7119247999999984,0.0,0.0,0.0,0.94,0.8359527824423697
19458,FULL_direct_A,0.9137931034482759,0.2672413793103448,0.08632596685082873,0.6973847999999986,0.0,0.0,0.0,0.94,0.8295393528367306
19458,PTVM_advisory_A,0.896551724137931,0.28448275862068967,0.23480662983425415,0.6791052000000006,0.4482,0.4482,0.1990182954038376,0.94,0.7642945416193563
19458,PTVM_advisory_A_highconf,0.9396551724137931,0.25,0.17679558011049723,0.702830799999999,0.1182,0.1182,0.1895093062605753,0.94,0.8186935957020381
19459,PTVM,0.968,0.256,0.1404494382022472,0.7043159999999985,0.0,0.0,0.0,0.94,0.8391733123595503
19459,FULL_direct_A,0.944,0.28,0.0997191011235955,0.6883727999999985,0.0,0.0,0.0,0.94,0.8309307397752805
19459,PTVM_advisory_A,0.96,0.256,0.22542134831460675,0.6941132000000017,0.4486,0.4486,0.19527418635755683,0.94,0.7953083703370789
19459,PTVM_advisory_A_highconf,0.968,0.256,0.17907303370786518,0.6961999999999994,0.1176,0.1176,0.20238095238095238,0.94,0.8239453932584269
19460,PTVM,0.967479674796748,0.2926829268292683,0.14423740510697033,0.7366943999999986,0.0,0.0,0.0,0.94,0.835564569710313
19460,FULL_direct_A,0.9512195121951219,0.3089430894308943,0.1007591442374051,0.7190759999999986,0.0,0.0,0.0,0.94,0.8317934524533317
19460,PTVM_advisory_A,0.9512195121951219,0.2926829268292683,0.24154589371980675,0.7246040000000016,0.4472,0.4472,0.1909660107334526,0.94,0.7864467432072584
19460,PTVM_advisory_A_highconf,0.967479674796748,0.2926829268292683,0.178743961352657,0.7321087999999994,0.11,0.11,0.14909090909090908,0.94,0.8222461384611759
19461,PTVM,0.9516129032258065,0.1774193548387097,0.13946800862688713,0.7473967999999988,0.0,0.0,0.0,0.94,0.8627147905326868
19461,FULL_direct_A,0.9032258064516129,0.21774193548387097,0.0884255930984903,0.7274559999999989,0.0,0.0,0.0,0.94,0.844338339444818
19461,PTVM_advisory_A,0.9274193548387096,0.20161290322580644,0.23867721063982747,0.7276320000000013,0.4372,0.4372,0.18161024702653247,0.94,0.8037535385171961
19461,PTVM_advisory_A_highconf,0.9516129032258065,0.1774193548387097,0.17253774263120059,0.7443019999999994,0.099,0.099,0.16565656565656567,0.94,0.8505318837318243
19462,PTVM,0.9818181818181818,0.18181818181818182,0.14675052410901468,0.7609511999999988,0.0,0.0,0.0,0.94,0.8719310442691061
19462,FULL_direct_A,0.9454545454545454,0.21818181818181817,0.1013277428371768,0.7478231999999988,0.0,0.0,0.0,0.94,0.8583900005234736
19462,PTVM_advisory_A,0.9363636363636364,0.21818181818181817,0.24039133473095736,0.7417384000000017,0.4424,0.4424,0.19981916817359854,0.94,0.8045130494174452
19462,PTVM_advisory_A_highconf,0.9818181818181818,0.18181818181818182,0.1872816212438854,0.7506635999999997,0.117,0.117,0.1794871794871795,0.94,0.8559173048421319
19463,PTVM,0.9507042253521126,0.21830985915492956,0.14058171745152354,0.750331999999999,0.0,0.0,0.0,0.94,0.8525838593265965
19463,FULL_direct_A,0.8943661971830986,0.2746478873239437,0.09626038781163435,0.7273231999999991,0.0,0.0,0.0,0.94,0.8258604497616165
19463,PTVM_advisory_A,0.9366197183098591,0.2323943661971831,0.23268698060941828,0.7476096000000022,0.4492,0.4492,0.19768477292965272,0.94,0.8034118478217788
19463,PTVM_advisory_A_highconf,0.9507042253521126,0.21830985915492956,0.1814404432132964,0.7481359999999997,0.1208,0.1208,0.1804635761589404,0.94,0.8379329141742421
19464,PTVM,0.9292035398230089,0.21238938053097345,0.12184873949579832,0.7402391999999985,0.0,0.0,0.0,0.94,0.8493418089149994
19464,FULL_direct_A,0.8849557522123894,0.25663716814159293,0.08333333333333333,0.7182743999999985,0.0,0.0,0.0,0.94,0.8283156469616517
19464,PTVM_advisory_A,0.9380530973451328,0.20353982300884957,0.22478991596638656,0.7412328000000017,0.4456,0.4456,0.18402154398563733,0.94,0.8115395502580505
19464,PTVM_advisory_A_highconf,0.9292035398230089,0.21238938053097345,0.1638655462184874,0.7425867999999993,0.1154,0.1154,0.17677642980935876,0.94,0.8356379675704617
19465,PTVM,0.9448818897637795,0.31496062992125984,0.14067914067914067,0.7320687999999985,0.0,0.0,0.0,0.94,0.8230023413129905
19465,FULL_direct_A,0.905511811023622,0.3464566929133858,0.09078309078309078,0.7058199999999983,0.0,0.0,0.0,0.94,0.8080467519221217
19465,PTVM_advisory_A,0.9133858267716536,0.33858267716535434,0.23492723492723494,0.7111612000000016,0.4382,0.4382,0.1994523048836148,0.94,0.762706871754711
19465,PTVM_advisory_A_highconf,0.9448818897637795,0.31496062992125984,0.17532917532917533,0.726550399999999,0.1092,0.1092,0.1684981684981685,0.94,0.8095086543829836
19466,PTVM,0.9153846153846154,0.25384615384615383,0.1535788742182071,0.734222399999999,0.0,0.0,0.0,0.94,0.8272825513102046
19466,FULL_direct_A,0.8692307692307693,0.3,0.12369701181375956,0.6988655999999986,0.0,0.0,0.0,0.94,0.8008029484064786
19466,PTVM_advisory_A,0.9615384615384616,0.2076923076923077,0.24183460736622656,0.7269828000000018,0.4414,0.4414,0.18214771182600817,0.94,0.8114981000652165
19466,PTVM_advisory_A_highconf,0.9153846153846154,0.25384615384615383,0.1834607366226546,0.7330259999999996,0.1146,0.1146,0.16404886561954624,0.94,0.8153368988293153
19467,PTVM,0.9426229508196722,0.18032786885245902,0.14104372355430184,0.7609159999999989,0.0,0.0,0.0,0.94,0.8616793733219263
19467,FULL_direct_A,0.9016393442622951,0.20491803278688525,0.10296191819464035,0.7473647999999986,0.0,0.0,0.0,0.94,0.8481428714430389
19467,PTVM_advisory_A,0.9016393442622951,0.22950819672131148,0.23695345557122707,0.738592800000002,0.438,0.438,0.20730593607305936,0.94,0.7915426229841156
19467,PTVM_advisory_A_highconf,0.9426229508196722,0.18032786885245902,0.17983074753173484,0.7590887999999997,0.1088,0.1088,0.18198529411764705,0.94,0.8481165285264399
19468,PTVM,0.956140350877193,0.20175438596491227,0.14442916093535077,0.758633599999999,0.0,0.0,0.0,0.94,0.8592443965848595
19468,FULL_direct_A,0.9298245614035088,0.22807017543859648,0.10591471801925723,0.7307719999999988,0.0,0.0,0.0,0.94,0.8469012809575519
19468,PTVM_advisory_A,0.9298245614035088,0.21929824561403508,0.22764786795048142,0.7448080000000021,0.446,0.446,0.18789237668161435,0.94,0.8052548334274481
19468,PTVM_advisory_A_highconf,0.956140350877193,0.20175438596491227,0.18019257221458046,0.7549795999999998,0.1062,0.1062,0.2184557438794727,0.94,0.8460509143290137
19469,PTVM,0.9818181818181818,0.2636363636363636,0.1144244105409154,0.7325663999999991,0.0,0.0,0.0,0.94,0.8522647615281805
19469,FULL_direct_A,0.9272727272727272,0.3181818181818182,0.07975034674063801,0.710325599999999,0.0,0.0,0.0,0.94,0.824751414288236
19469,PTVM_advisory_A,0.9454545454545454,0.2909090909090909,0.20665742024965325,0.7118392000000022,0.4496,0.4496,0.19172597864768684,0.94,0.7894654468591608
19469,PTVM_advisory_A_highconf,0.9818181818181818,0.2636363636363636,0.14563106796116504,0.7270827999999998,0.107,0.107,0.16635514018691588,0.94,0.8395767100441306
19470,PTVM,0.9770992366412213,0.1297709923664122,0.13555858310626703,0.7480687999999988,0.0,0.0,0.0,0.94,0.8831890662795097
19470,FULL_direct_A,0.9541984732824428,0.15267175572519084,0.09673024523160763,0.7309911999999987,0.0,0.0,0.0,0.94,0.8749437940071134
19470,PTVM_advisory_A,0.9541984732824428,0.16030534351145037,0.24863760217983652,0.7283924000000014,0.4466,0.4466,0.20241827138378862,0.94,0.8198041656709032
19470,PTVM_advisory_A_highconf,0.9770992366412213,0.1297709923664122,0.17983651226158037,0.7433299999999994,0.1118,0.1118,0.19141323792486584,0.94,0.867795720448447
19471,PTVM,0.9747899159663865,0.18487394957983194,0.13578500707213578,0.7321927999999988,0.0,0.0,0.0,0.94,0.8655000459805307
19471,FULL_direct_A,0.957983193277311,0.20168067226890757,0.0884016973125884,0.7114975999999987,0.0,0.0,0.0,0.94,0.8615939704534485
19471,PTVM_advisory_A,0.9411764705882353,0.21008403361344538,0.22701555869872703,0.7308848000000021,0.4332,0.4332,0.1971375807940905,0.94,0.8089457810333643
19471,PTVM_advisory_A_highconf,0.9747899159663865,0.18487394957983194,0.17256011315417255,0.7287339999999994,0.1074,0.1074,0.1713221601489758,0.94,0.8520832647641232
19472,PTVM,0.921875,0.21875,0.15384615384615385,0.7680159999999986,0.0,0.0,0.0,0.94,0.844708969230769
19472,FULL_direct_A,0.828125,0.296875,0.10325710325710326,0.7351695999999984,0.0,0.0,0.0,0.94,0.8006012493485791
19472,PTVM_advisory_A,0.90625,0.2421875,0.22522522522522523,0.7660828000000017,0.437,0.437,0.17894736842105263,0.94,0.7976496399549553
19472,PTVM_advisory_A_highconf,0.921875,0.21875,0.18572418572418573,0.7637707999999993,0.1118,0.1118,0.16457960644007155,0.94,0.8318943228551627
19473,PTVM,0.9636363636363636,0.22727272727272727,0.13504155124653738,0.7476455999999987,0.0,0.0,0.0,0.94,0.8547935370234195
19473,FULL_direct_A,0.9545454545454546,0.23636363636363636,0.09418282548476455,0.7306207999999987,0.0,0.0,0.0,0.94,0.8545603221757742
19473,PTVM_advisory_A,0.9545454545454546,0.21818181818181817,0.23060941828254847,0.7286996000000013,0.4422,0.4422,0.19764812302125734,0.94,0.8093262181616724
19473,PTVM_advisory_A_highconf,0.9636363636363636,0.22727272727272727,0.1703601108033241,0.7390327999999993,0.1028,0.1028,0.16536964980544747,0.94,0.8408672651120622
19474,PTVM,0.9174311926605505,0.29357798165137616,0.12526389866291343,0.7522847999999989,0.0,0.0,0.0,0.94,0.8272390426527382
19474,FULL_direct_A,0.8623853211009175,0.3302752293577982,0.0992258972554539,0.7223087999999988,0.0,0.0,0.0,0.94,0.8007633695397347
19474,PTVM_advisory_A,0.908256880733945,0.30275229357798167,0.2258972554539057,0.7146500000000016,0.4374,0.4374,0.19204389574759945,0.94,0.7726695397349073
19474,PTVM_advisory_A_highconf,0.9174311926605505,0.29357798165137616,0.1688951442646024,0.7418503999999994,0.1028,0.1028,0.19455252918287938,0.94,0.8112859135324005
19475,PTVM,0.9453125,0.2421875,0.15255423372988103,0.7355775999999989,0.0,0.0,0.0,0.94,0.8396515482540237
19475,FULL_direct_A,0.921875,0.2578125,0.1000699790062981,0.717402399999999,0.0,0.0,0.0,0.94,0.8355758591987402
19475,PTVM_advisory_A,0.9296875,0.25,0.23862841147655703,0.7141100000000018,0.4454,0.4454,0.18724741805118994,0.94,0.789232567704689
19475,PTVM_advisory_A_highconf,0.9453125,0.2421875,0.19384184744576627,0.7212635999999993,0.117,0.117,0.19487179487179487,0.94,0.8226812255108467
19476,PTVM,0.9619047619047619,0.22857142857142856,0.13150492264416316,0.7306911999999985,0.0,0.0,0.0,0.94,0.8512658268997386
19476,FULL_direct_A,0.9333333333333333,0.23809523809523808,0.0808720112517581,0.7032671999999984,0.0,0.0,0.0,0.94,0.8449552282258386
19476,PTVM_advisory_A,0.9428571428571428,0.24761904761904763,0.2369901547116737,0.7052840000000012,0.4372,0.4372,0.19350411710887466,0.94,0.7927511500100466
19476,PTVM_advisory_A_highconf,0.9619047619047619,0.22857142857142856,0.17721518987341772,0.7187603999999991,0.1118,0.1118,0.19320214669051877,0.94,0.8341476134538877
19477,PTVM,0.9389312977099237,0.21374045801526717,0.14771151178918168,0.7288471999999983,0.0,0.0,0.0,0.94,0.8444714124513237
19477,FULL_direct_A,0.916030534351145,0.2366412213740458,0.10124826629680998,0.7016351999999981,0.0,0.0,0.0,0.94,0.8357262417024697
19477,PTVM_advisory_A,0.9007633587786259,0.25190839694656486,0.231622746185853,0.7155216000000011,0.448,0.448,0.18526785714285715,0.94,0.781631679159776
19477,PTVM_advisory_A_highconf,0.9389312977099237,0.21374045801526717,0.18793342579750347,0.721139599999999,0.1218,0.1218,0.17077175697865354,0.94,0.8287955096496594
19478,PTVM,0.9032258064516129,0.24193548387096775,0.12008281573498965,0.7344767999999989,0.0,0.0,0.0,0.94,0.8333626678207439
19478,FULL_direct_A,0.8709677419354839,0.27419354838709675,0.0821256038647343,0.7152367999999989,0.0,0.0,0.0,0.94,0.8193641747109239
19478,PTVM_advisory_A,0.8951612903225806,0.25,0.21256038647342995,0.7216696000000018,0.4488,0.4488,0.1983065953654189,0.94,0.7854302298020885
19478,PTVM_advisory_A_highconf,0.9032258064516129,0.24193548387096775,0.15251897860593513,0.7303807999999997,0.1076,0.1076,0.17657992565055763,0.94,0.8206762352465548
19479,PTVM,0.9389312977099237,0.22137404580152673,0.1308016877637131,0.7296535999999986,0.0,0.0,0.0,0.94,0.8461062603098526
19479,FULL_direct_A,0.9007633587786259,0.25190839694656486,0.09353023909985936,0.7151455999999987,0.0,0.0,0.0,0.94,0.8315749805769745
19479,PTVM_advisory_A,0.9541984732824428,0.20610687022900764,0.2390998593530239,0.7106564000000014,0.4466,0.4466,0.19659650694133451,0.94,0.8067141325568764
19479,PTVM_advisory_A_highconf,0.9389312977099237,0.22137404580152673,0.17440225035161744,0.720847199999999,0.1124,0.1124,0.1903914590747331,0.94,0.8300048677922717
19480,PTVM,0.9487179487179487,0.21367521367521367,0.12746478873239436,0.7822863999999998,0.0,0.0,0.0,0.94,0.8621609034501023
19480,FULL_direct_A,0.9316239316239316,0.23076923076923078,0.09014084507042254,0.7646607999999995,0.0,0.0,0.0,0.94,0.8566988627807872
19480,PTVM_advisory_A,0.8974358974358975,0.26495726495726496,0.2380281690140845,0.7598616000000024,0.438,0.438,0.2004566210045662,0.94,0.7854581391886366
19480,PTVM_advisory_A_highconf,0.9487179487179487,0.21367521367521367,0.16901408450704225,0.7783604000000005,0.107,0.107,0.205607476635514,0.94,0.8477158442951728
19481,PTVM,0.9743589743589743,0.17094017094017094,0.13894888408927286,0.714697599999998,0.0,0.0,0.0,0.94,0.8647223927547947
19481,FULL_direct_A,0.9487179487179487,0.19658119658119658,0.09215262778977681,0.699848799999998,0.0,0.0,0.0,0.94,0.8570093199121298
19481,PTVM_advisory_A,0.9487179487179487,0.19658119658119658,0.22750179985601152,0.6980528000000007,0.4464,0.4464,0.20474910394265233,0.94,0.8072602854988834
19481,PTVM_advisory_A_highconf,0.9743589743589743,0.17094017094017094,0.17062634989200864,0.7067047999999989,0.11,0.11,0.1781818181818182,0.94,0.8512883395942477
19482,PTVM,0.9626865671641791,0.27611940298507465,0.14880112834978843,0.7160103999999983,0.0,0.0,0.0,0.94,0.8332179737330271
19482,FULL_direct_A,0.9328358208955224,0.291044776119403,0.09802538787023977,0.6940271999999981,0.0,0.0,0.0,0.94,0.8262899146647577
19482,PTVM_advisory_A,0.9402985074626866,0.29850746268656714,0.2397743300423131,0.7045172000000012,0.4258,0.4258,0.20056364490371067,0.94,0.7791212605587019
19482,PTVM_advisory_A_highconf,0.9626865671641791,0.27611940298507465,0.1918194640338505,0.7131819999999991,0.113,0.113,0.1929203539823009,0.94,0.8183986265962148
19483,PTVM,0.9473684210526315,0.2543859649122807,0.1203576341127923,0.7122671999999985,0.0,0.0,0.0,0.94,0.8389959482651606
19483,FULL_direct_A,0.8947368421052632,0.30701754385964913,0.0907840440165062,0.6840167999999985,0.0,0.0,0.0,0.94,0.8103132178633652
19483,PTVM_advisory_A,0.8859649122807017,0.2982456140350877,0.20563961485557083,0.6949812000000011,0.4494,0.4494,0.1824655095683133,0.94,0.7666263872043246
19483,PTVM_advisory_A_highconf,0.9473684210526315,0.2543859649122807,0.16024759284731774,0.7033315999999992,0.1102,0.1102,0.1724137931034483,0.94,0.8237208365182557
19484,PTVM,0.9243697478991597,0.2184873949579832,0.1265912305516266,0.7685727999999994,0.0,0.0,0.0,0.94,0.8510853895199266
19484,FULL_direct_A,0.8739495798319328,0.24369747899159663,0.09123055162659123,0.7539919999999993,0.0,0.0,0.0,0.94,0.8338127938763623
19484,PTVM_advisory_A,0.9327731092436975,0.2184873949579832,0.2256011315417256,0.7472372000000022,0.4486,0.4486,0.1854658938921088,0.94,0.8071072977252687
19484,PTVM_advisory_A_highconf,0.9243697478991597,0.2184873949579832,0.1661951909476662,0.7652760000000001,0.106,0.106,0.1830188679245283,0.94,0.8372052374407188
19485,PTVM,0.9126984126984127,0.29365079365079366,0.13680555555555557,0.7219663999999983,0.0,0.0,0.0,0.94,0.817428994285714
19485,FULL_direct_A,0.8809523809523809,0.3253968253968254,0.09930555555555555,0.6914367999999984,0.0,0.0,0.0,0.94,0.8013627568253965
19485,PTVM_advisory_A,0.9047619047619048,0.29365079365079366,0.23125,0.7062388000000014,0.4478,0.4478,0.20634211701652524,0.94,0.7706236330158733
19485,PTVM_advisory_A_highconf,0.9126984126984127,0.29365079365079366,0.17430555555555555,0.7126823999999989,0.1076,0.1076,0.22304832713754646,0.94,0.802692194285714
19486,PTVM,0.9583333333333334,0.19166666666666668,0.14132762312633834,0.7543431999999993,0.0,0.0,0.0,0.94,0.8621864487080656
19486,FULL_direct_A,0.9166666666666666,0.225,0.09635974304068523,0.7353455999999993,0.0,0.0,0.0,0.94,0.8465471713918629
19486,PTVM_advisory_A,0.95,0.20833333333333334,0.24339757316202712,0.742692000000002,0.4372,0.4372,0.20494053064958828,0.94,0.8109155520342617
19486,PTVM_advisory_A_highconf,0.9583333333333334,0.19166666666666668,0.18058529621698788,0.749916,0.1108,0.1108,0.18592057761732853,0.94,0.8479094740899358
19487,PTVM,0.8957055214723927,0.2883435582822086,0.14869626497533475,0.7066303999999982,0.0,0.0,0.0,0.94,0.8082125938760985
19487,FULL_direct_A,0.8588957055214724,0.3128834355828221,0.102184637068358,0.6883159999999982,0.0,0.0,0.0,0.94,0.7966741253470643
19487,PTVM_advisory_A,0.9325153374233128,0.25766871165644173,0.24665257223396758,0.6919000000000014,0.4468,0.4468,0.2126230975828111,0.94,0.7820469088660902
19487,PTVM_advisory_A_highconf,0.8957055214723927,0.2883435582822086,0.18886539816772374,0.7024935999999989,0.1164,0.1164,0.18900343642611683,0.94,0.7935314072376206
19488,PTVM,0.9545454545454546,0.24545454545454545,0.14086471408647142,0.7361239999999984,0.0,0.0,0.0,0.94,0.8440518571827055
19488,FULL_direct_A,0.9272727272727272,0.2727272727272727,0.09205020920502092,0.7189383999999983,0.0,0.0,0.0,0.94,0.8353776381589955
19488,PTVM_advisory_A,0.9363636363636364,0.2636363636363636,0.2308228730822873,0.7117904000000014,0.4408,0.4408,0.19373865698729584,0.94,0.7891535053835428
19488,PTVM_advisory_A_highconf,0.9545454545454546,0.24545454545454545,0.17712691771269176,0.7290935999999991,0.1088,0.1088,0.17095588235294118,0.94,0.8299533364574615
19489,PTVM,0.9485294117647058,0.21323529411764705,0.14057063326374392,0.7449655999999993,0.0,0.0,0.0,0.94,0.8521289933472511
19489,FULL_direct_A,0.9117647058823529,0.22794117647058823,0.10368823938761308,0.7268359999999994,0.0,0.0,0.0,0.94,0.8411736697695362
19489,PTVM_advisory_A,0.9191176470588235,0.23529411764705882,0.23312456506610996,0.7317584000000023,0.4352,0.4352,0.17647058823529413,0.94,0.7948785316926608
19489,PTVM_advisory_A_highconf,0.9485294117647058,0.21323529411764705,0.1871955462769659,0.7329791999999999,0.118,0.118,0.19830508474576272,0.94,0.8345067307446068
19490,PTVM,0.9513888888888888,0.2777777777777778,0.15815602836879433,0.7020855999999986,0.0,0.0,0.0,0.94,0.8247581365484631
19490,FULL_direct_A,0.9236111111111112,0.2986111111111111,0.11560283687943262,0.6879991999999985,0.0,0.0,0.0,0.94,0.8169098281796688
19490,PTVM_advisory_A,0.9513888888888888,0.2638888888888889,0.25886524822695034,0.6880900000000013,0.4366,0.4366,0.21255153458543288,0.94,0.7834593947990547
19490,PTVM_advisory_A_highconf,0.9513888888888888,0.2777777777777778,0.20070921985815604,0.6952715999999993,0.1186,0.1186,0.21416526138279932,0.94,0.8089546982505909
19491,PTVM,0.9844961240310077,0.23255813953488372,0.12726008344923506,0.7529047999999992,0.0,0.0,0.0,0.94,0.8623382456357344
19491,FULL_direct_A,0.937984496124031,0.27906976744186046,0.08275382475660639,0.7321647999999991,0.0,0.0,0.0,0.94,0.8415101020254228
